"m.z"	"r.t"	"p.value"	"t.score"
820.5448	120.1	0.032308372	2.158164017
820.8795	81.1	0.663194519	0.436253644
820.9801	144.4	0.257238776	1.136778204
821.0497	121.4	0.066314767	1.847634951
821.0814	118.7	0.083245981	-1.745941702
821.5266	118.7	0.495860914	0.682460532
821.5487	119.1	1.22E-05	4.512204914
821.9344	110	0.02180299	-2.341500525
822.0229	129.7	0.323138168	0.991255803
822.4205	74.7	0.099745984	-1.66091031
822.5387	119.1	0.211088182	-1.259394324
822.561	120.3	0.033010977	2.149162264
822.9946	143.3	0.65641834	0.445762962
823.0613	123.7	0.905009136	-0.119516288
823.1626	188.9	0.519382579	0.645619007
823.4131	188.2	0.914174822	-0.107964348
823.5433	119.5	0.850759345	0.188428093
823.5657	119.7	3.82E-07	5.328206411
823.9174	182.1	0.271930056	1.102161509
824.0008	141.6	0.379260035	0.881912332
824.0445	125.8	0.30355693	-1.032856427
824.0697	120.8	0.161095593	-1.411026246
824.4174	74.8	0.399519853	-0.845715478
824.556	119.1	0.647498635	0.458042942
824.5772	120.7	0.019710871	2.369919569
825.0516	118.9	0.381480099	0.877351868
825.0769	118.2	0.740582262	0.33160804
825.3793	112.6	0.077817606	1.773745226
825.5577	118.3	0.876973668	-0.155036926
825.5807	120.3	2.12E-06	4.916219156
825.8919	117.3	0.567827818	-0.572470587
826.0256	122.6	0.042148086	2.04725977
826.4146	77.2	0.09559999	-1.68096475
826.582	121.4	0.637763777	0.47170764
826.594	118.8	0.148744416	1.452848014
826.7685	62.1	0.080883093	-1.767128042
826.9534	186.3	0.276152841	-1.093336163
827.0332	121.7	0.882951282	0.147484152
827.0524	119.3	0.202198054	1.280317025
827.2885	185.7	0.825114566	0.221367507
827.4547	187.7	0.216535584	-1.242788907
827.5981	119.1	0.000164918	3.858037304
828.0395	122.2	0.377839759	0.884784978
828.3661	75	0.897631399	0.12888211
828.4107	74.4	0.032897858	-2.166847697
828.5374	118.2	0.000681283	3.460041019
828.5499	117.1	0.071514413	1.813263772
828.6095	119.9	0.100565121	1.651489133
828.8074	112.3	0.342192432	-0.95363082
829.0476	122	0.058117538	1.907168475
829.3195	199.6	0.992834667	-0.008996296
829.445	195.8	0.411518964	-0.823705789
829.5411	118.6	0.001468549	3.231524689
829.5538	116.8	0.703079388	-0.381877715
829.5702	173	0.445781985	-0.764701204
829.6121	119.4	0.095924648	1.674349212
829.6792	190.6	0.878954302	0.15255578
829.6951	197.8	0.258847619	-1.136542785
829.756	65.1	0.863446304	-0.172247317
829.8201	198.2	0.805641261	0.246585826
829.9332	189.9	0.718568755	0.361012098
829.9453	198.6	0.291610004	1.058698091
830.0576	128.1	0.251804687	1.149801731
830.0705	195	0.647125671	-0.458897632
830.1827	171.8	0.013654463	-2.513121937
830.1958	196.7	0.237170489	-1.187476665
830.3631	75.7	0.745248496	0.325489137
830.4302	168.7	0.916636775	-0.104845577
830.5423	123.2	0.870859683	0.162814338
830.5521	119.1	1.86E-10	6.780558574
830.5656	117.8	2.95E-05	-4.389678091
830.7641	153.5	0.593259072	-0.535425549
830.8058	114.5	0.319640544	0.998171169
831.0662	117.7	0.116126044	1.578945567
831.317	201.8	0.833494327	0.210577466
831.4425	203	0.771815912	-0.290572918
831.5559	120.7	9.34E-06	4.575768293
831.5682	201.8	0.044569061	-2.025828819
831.5684	116.1	0.062839523	-1.872336371
831.6966	201.2	0.206514545	-1.269187825
831.8162	57.7	0.832188544	0.212266377
831.8222	202.7	0.54318441	-0.609553848
831.9446	202.5	0.729168455	0.34684207
832.0703	196.7	0.575420386	0.561160556
832.0734	117.4	0.826402417	-0.219893316
832.1958	202.3	0.560312616	0.58360642
832.3602	76.2	0.133743374	1.506620082
832.4472	80.7	0.309151209	-1.023284885
832.5679	121.2	0.520611306	-0.643999458
832.5822	116.7	0.66928427	-0.428054985
832.6149	67.8	0.084992846	-1.733889922
833.0823	117.3	0.188379495	1.32045474
833.5715	123.4	0.366320947	0.905922039
833.5853	116.6	0.004854153	2.853024746
833.619	75.1	0.025063658	-2.269930429
833.8218	112.8	0.359655365	-0.921448288
833.9317	185.6	0.093176277	-1.695028762
834.022	125.1	6.53E-05	4.095126527
834.1806	186	0.574627758	0.562337762
834.4079	71.7	0.75244891	0.31595056
834.4975	112.5	0.136280352	1.497497935
834.5243	125.7	0.000978884	3.360399832
834.5882	118	0.202270232	1.280051232
834.5997	116.1	0.069226262	-1.830545862
834.6109	71.7	0.206098147	-1.271149757
834.8211	112.9	0.039548902	2.074636444
834.8325	184.9	0.5859888	0.545737727
835.0283	128.4	0.015277982	2.449693997
835.1675	187.1	0.068135761	-1.841715766
835.3327	190.3	0.879351872	0.152062788
835.5287	124.8	0.124430026	1.545539652
835.5434	81.3	0.020700719	2.340348785
835.6023	117.1	0.984527814	-0.019423479
835.6149	76.6	0.012061006	2.536831263
836.0346	124.4	0.128486271	1.527203783
836.3917	73.7	0.239891602	-1.18106684
836.4047	71.6	0.914294731	0.107818425
836.5182	120.5	0.371046385	-0.897421542
836.5386	122.7	0.002755775	3.041794613
836.6074	75.2	0.879230021	-0.152176221
836.6136	115.8	0.428754429	-0.793287575
836.765	190	0.494440765	-0.685140642
836.9307	192.4	0.855365402	0.182612868
836.9436	200.4	0.257579048	-1.136870031
837.0997	191.3	0.597719058	0.528671696
837.2655	193.2	0.437308787	0.77859611
837.5419	122.7	6.72E-05	4.091544966
837.6172	118.3	0.131280237	-1.517534292
837.9291	109.8	0.768885369	0.294299179
838.4014	71.5	0.044972219	2.022556125
838.5315	122.6	0.678266649	0.415710441
838.5464	121	0.168754037	-1.384879531
838.5556	123.3	5.66E-12	7.385264404
838.6282	118.9	0.142727742	-1.47673644
838.8014	63	0.146964884	-1.45795124
838.8218	109.3	0.689570243	-0.400488493
838.8348	114.1	0.013895575	-2.494846956
839.0303	124.8	0.030936683	2.179477908
839.3369	113.3	0.767143132	0.296570219
839.536	98.6	0.040753895	-2.080682263
839.5591	122.6	1.07E-11	7.27484691
839.8039	61.2	0.01354667	-2.527920427
839.8397	113.8	0.35951478	-0.918726734
840.3986	71.6	0.016892751	2.411744544
840.5715	120.9	0.000875927	3.411520444
840.84	113.7	0.090035976	-1.710207663
841.0461	121.8	0.353291413	0.931132349
841.5735	121.1	0.003532941	2.962091305
841.9207	115.7	0.526922967	-0.634480935
842.3801	74.2	0.851373884	-0.187684423
842.3964	71.4	0.249145238	1.156303642
842.5691	82.5	0.028006637	2.215328808
842.5774	117.3	0.053559516	1.944867842
842.5875	122.9	3.87E-05	4.223621928
842.6426	70.6	0.034957654	-2.127865875
843.5916	122	4.47E-06	4.737994931
843.8123	112.3	0.56463058	-0.577370822
843.8186	65.8	0.290325964	-1.063035754
844.072	118	0.663228895	0.43622067
844.3916	71.6	0.195564339	1.300075079
844.4342	69.9	0.507212052	-0.664896399
844.5232	117.1	0.122471934	1.551869998
844.543	117.9	0.012037987	2.537226893
844.5659	85.3	0.014968331	2.458281546
844.589	76.5	0.174248515	-1.371240193
844.603	122.3	0.010528856	2.585332371
844.6396	70.4	0.13550092	-1.501036036
844.823	61.2	0.061565782	-1.888837674
844.9361	54.7	0.547879009	0.60231915
845.0799	121.1	0.258537534	1.133482904
845.5253	118.3	0.792330366	-0.263757054
845.5478	118	1.17E-05	4.511062029
845.6076	121.2	0.677722154	-0.416374277
845.7991	107.2	0.007079756	-2.731827641
845.8248	62.6	0.927386603	-0.091308381
846.3773	74.4	0.950745303	0.061872539
846.3896	71.3	0.038584956	2.088314561
846.4332	70.3	0.860152418	-0.176548591
846.5468	120.4	0.000124771	3.924898504
846.5604	116.1	0.507597172	-0.663967253
846.5852	67.6	0.075955418	-1.796978865
846.6844	106.3	0.165884269	-1.394471436
846.8265	81	0.766251302	0.297738076
847.0019	204.7	0.201647522	-1.283345711
847.0978	188.4	0.512870936	-0.65607235
847.2647	187	0.362161598	-0.914415289
847.3862	112.9	0.829254332	-0.2160701
847.432	186.2	0.557979764	-0.587061413
847.5422	117.4	0.676626051	-0.417851872
847.5633	119.5	0.49640776	0.681577113
847.599	185.7	0.551316866	-0.59719174
847.7666	186.1	0.619163593	-0.498150807
847.8891	112.7	0.436402025	0.780418355
847.9322	185	0.632036059	-0.479926466
848.3863	71.3	0.324052192	0.989026129
848.4296	70	0.152079818	1.43907958
848.538	119.2	0.000456434	-3.637279679
848.5555	118	0.663525954	0.43577797
848.5765	118.8	0.048182475	1.990856084
848.5887	77	0.665103481	-0.433636229
848.6118	65	0.457381481	0.744911474
848.791	113.6	0.261778697	-1.127318762
849.0431	123.5	0.399234109	0.845050697
849.5582	118.2	0.366480371	-0.906195817
849.5781	118.7	0.019536903	2.362819918
849.794	113.2	0.677546833	-0.416665841
850.3295	75.8	0.826571852	0.219449056
850.4096	71.8	0.331887524	0.972973606
850.4263	69.7	0.124752567	1.543866712
850.5191	126.7	0.075343016	1.788868281
850.5536	119.4	0.045329932	-2.026141452
850.5793	111.9	0.130116211	1.521224821
850.5859	80.2	0.306444434	1.02587026
850.5924	114.8	0.000318121	3.67202149
850.6085	66.1	0.300957026	1.037689886
850.7679	112.6	0.264231614	-1.120209822
851.2019	190.4	0.479239993	0.709198049
851.2686	111.6	0.035180084	-2.141044976
851.5952	119	0.169772617	1.380257817
852.4131	73.7	0.164663	-1.401031066
852.4232	70.1	0.05677393	1.920109935
852.5131	122.2	0.020287653	2.346881354
852.5338	125.2	7.83E-06	4.6058618
852.5828	75.7	0.70064394	-0.385072208
852.6065	92.4	0.044103876	2.029125844
852.6714	86.4	0.013431544	-2.502187232
852.8105	113.2	0.47594049	-0.715017859
853.3254	193.6	0.517021187	0.649344731
853.5161	122.2	0.742593115	-0.329051371
853.5362	125.4	0.000372584	3.630397267
854.2528	83.9	0.009573241	2.620370937
854.4071	73.2	0.035205989	2.122198592
854.4204	70.6	0.025748982	2.248838179
854.5377	121	0.839626644	0.20269184
854.5515	127.7	5.83E-11	6.973786439
854.5645	117.5	0.10774922	-1.624644826
854.6007	66.9	0.00283303	3.027441662
854.7761	59.1	0.083058007	1.747844509
854.8093	116.3	0.83152372	-0.213089647
855.5542	127.2	1.81E-07	5.435495873
855.5678	117.1	0.752737796	0.315524561
855.8129	115.4	0.304648971	-1.031128653
855.9372	112.9	0.244297937	1.168970027
856.3713	74.1	0.850023167	-0.189407295
856.4179	71.7	0.261946629	1.125833302
856.5558	118.5	0.444959762	0.765615867
856.5674	119	2.60E-10	6.724411756
856.5798	116.4	0.012531549	-2.525727008
856.7543	186.3	0.762305891	-0.303047623
856.9394	113.6	0.144968317	1.464636673
857.5694	120	1.38E-10	6.823607641
857.5831	116.4	0.096748923	-1.671074134
857.9974	186.9	0.705613919	0.378448375
858.1965	186.2	0.886007489	0.143593705
858.3694	73.7	0.008492506	2.661873631
858.398	185.8	0.62738922	0.486332882
858.4591	70.9	0.168323286	1.383415806
858.4901	121.6	0.949148086	-0.063902568
858.5441	84.5	0.624042362	-0.491218996
858.5826	122.8	1.63E-05	4.438097243
858.5978	154.4	0.664036458	0.435153014
858.6151	74	0.899505508	0.126498514
858.6388	66.1	0.000333309	3.659212565
858.8007	185.3	0.555427888	0.590871883
858.953	64.1	0.954524411	-0.057156991
858.9999	185.8	0.088135753	1.714761999
859.3717	113.7	0.539183578	0.615252606
859.4935	122	0.106730918	-1.628949206
859.5847	122.1	6.43E-15	8.567500843
859.5985	117.4	0.590727544	-0.538909251
859.9573	53.7	0.119331892	1.565528224
860.3664	75.1	0.060786209	-1.901139487
860.4546	71.5	0.30825224	1.022367657
860.5187	110.8	0.59049904	-0.53959179
860.5277	117.5	0.285844476	1.070824433
860.5399	122.6	4.21E-09	6.18253664
860.5983	121	0.552184374	0.595710799
860.6106	112.8	0.715353557	0.365268276
860.6138	79.9	0.953019022	0.05900818
860.6375	64.9	0.10600159	1.625287036
861.5429	123.3	1.70E-13	8.031152893
861.6663	121.8	0.851489624	-0.187499355
861.794	109	0.762853944	0.302201754
862.453	72.4	0.000483211	3.565108171
862.5431	119.9	0.269990565	1.106541865
862.5554	124.3	0.000196239	3.803130291
862.6341	65.5	0.049593589	1.980262346
862.6705	120.3	0.288744533	1.064122718
862.7012	110	0.001692646	-3.210032723
862.827	98	0.003676767	2.945849258
863.5585	123	0.000527662	3.532601889
863.7019	109.9	0.336539755	-0.965105317
864.4042	73.9	0.451893113	-0.75418957
864.4481	73.5	0.030775841	2.177774807
864.5473	121	0.140631134	-1.484871299
864.5608	89.9	0.707123316	0.376482626
864.5708	121	4.12E-06	4.760283401
864.6323	67.4	0.025448065	2.25399702
864.7416	109.8	0.042328969	-2.054420684
865.574	120	0.009916534	2.607854567
866.4012	74.3	0.967099178	-0.041325888
866.4913	73.9	0.15096276	1.445358198
866.56	75.7	0.530770772	-0.628188166
866.5777	115.9	0.043380951	2.034739668
866.5873	121.7	1.19E-05	4.507104044
866.7824	112.1	0.829549339	0.21567628
867.5909	121.9	0.004611782	2.870135268
867.8141	114.3	0.152845828	-1.444263722
868.3975	74.1	0.09512985	-1.679558311
868.4868	74.1	0.393095055	-0.858039904
868.528	125.7	0.001402121	3.249025913
868.6037	123	0.000281486	3.707371805
868.8132	113.2	0.012638342	2.533316275
868.9816	187	0.264751915	1.118883345
869.181	186.3	0.752455099	-0.315986192
869.5318	125.6	0.000258083	3.729187693
869.6074	122.8	0.000372396	3.64154528
870.3482	75.1	0.729979827	0.345792474
870.3961	73.6	0.199036161	1.289677556
870.4857	73.7	0.448082317	-0.762551573
870.5458	127.2	0.000185353	3.856441264
870.7823	116.2	0.898033543	-0.128337728
871.5482	127.9	1.94E-07	5.418452367
872.3463	74.4	0.072810225	1.80743786
872.4812	71.8	0.305683407	-1.027938513
872.5362	117.2	0.013256572	-2.511184546
872.5607	118.2	0.008060236	2.68691409
872.6576	100.4	3.20E-05	-4.346429148
872.8306	113.7	0.009793521	-2.628725414
873.331	113.6	0.016662259	-2.422187758
873.5405	116.8	0.001132295	-3.348877612
873.5646	117.8	9.58E-08	5.57459704
873.8315	113.6	0.568002049	-0.572286895
874.3431	80	0.405599397	0.833647314
874.5533	117.5	0.011280522	-2.573419515
874.5772	123.6	5.04E-07	5.223373132
874.7823	34.8	0.003271046	-3.031475603
875.556	118.4	0.021671354	-2.320610576
875.5812	124.7	1.85E-07	5.437922886
875.7865	35.7	0.022220387	-2.335801138
876.3396	75.6	0.350206437	0.93675908
876.4301	75.1	0.957344712	0.053567077
876.5346	127.1	6.27E-06	4.657647785
876.5679	118.3	0.368901981	0.900910369
877.5384	126.4	3.98E-05	4.222895808
877.5703	119.7	0.490795945	-0.690590133
877.807	113.2	0.165102399	-1.400338259
878.3797	74.7	0.585998259	0.545785274
878.5159	72.3	0.380635949	-0.880483774
878.5491	128.2	0.025629434	2.254908153
878.6732	97.4	0.740413745	-0.331886234
878.9219	52.3	0.952074499	0.060221312
879.5524	127.3	0.000188504	3.814928355
879.8032	111.3	0.344205694	-0.948603153
879.9083	113.9	0.938322014	-0.077540535
880.3779	74.5	0.622052331	-0.494529536
880.5647	123.9	0.004436211	2.884565252
880.8163	116.2	0.394140009	-0.85472463
881.3811	113.1	0.1622591	-1.405833192
881.5673	122.5	1.27E-06	5.022031793
881.88	114.7	0.066757608	-1.855324178
882.3763	76.3	0.088251659	-1.722080978
882.4638	173.4	0.156961591	-1.426147
882.5833	126.6	7.24E-05	4.0661919
882.798	173.4	0.261323593	-1.12964217
883.1325	174.1	0.188785073	-1.323138743
883.4658	172.8	0.159940874	-1.41573928
883.5869	125.5	0.000971258	3.355078989
883.8019	175.4	0.080443692	-1.767424281
884.3729	74.5	0.085589413	1.735703738
884.5712	120.3	0.773961903	0.287688837
884.5993	126.1	0.124168356	1.544975411
884.7618	112.4	0.002632675	-3.079918569
884.8111	100	0.352783342	0.932043311
885.2635	112.4	0.854790649	-0.183276076
885.6666	119.4	0.375549572	-0.889979505
886.3709	75.6	0.299628098	-1.041456279
886.5408	127.5	1.85E-10	6.845230731
886.555	119.9	0.721822869	0.356977469
886.6717	119	0.998059191	0.002436985
886.8031	113.2	0.618588735	0.49880619
886.927	154.4	0.922952797	0.09688458
887.6826	121.2	0.408000201	0.829405935
888.3216	75.4	0.460204745	-0.740714955
888.5102	118.4	0.222678186	-1.224881783
888.5456	83.8	0.772879627	-0.289224192
888.5704	118.9	5.58E-06	4.712834407
889.5736	118.7	1.33E-07	5.509540919
889.6983	119.2	0.06023759	1.891233866
889.9227	108.6	0.523898224	0.638609694
890.3183	75.7	0.80140739	-0.251967749
890.4074	75.7	0.778291884	-0.282223439
890.5252	118.7	0.01542058	2.456024272
890.5469	114.7	0.501506566	-0.673960226
890.5717	65.3	0.010267924	-2.607333006
890.5856	119	0.002974944	3.021261965
891.5762	65.8	0.783532154	-0.275142124
891.5887	119.8	0.028565595	2.208085159
892.3645	71.2	0.007656449	2.698235976
892.5291	128.7	5.69E-12	7.44997035
892.5686	64.1	0.011539934	-2.564588136
892.9375	52.9	0.001503718	3.226804152
893.3668	113.6	0.72219695	0.356201807
893.5318	128.8	2.18E-08	5.887875347
893.5676	121.4	0.052387331	-1.95511793
893.5734	68.2	0.03109028	-2.175358233
893.8794	115	0.348889234	-0.939890615
894.3532	74.2	0.143989553	-1.473917363
894.364	71.5	0.999325975	-0.000846472
894.5443	129.6	1.05E-09	6.445862594
894.5578	77	0.763000308	0.302189443
894.5676	63.4	0.005616505	-2.82093533
895.571	67.1	0.118211706	-1.574860055
896.3595	71.9	0.015277244	2.454787389
896.536	116.3	0.621028784	-0.495307054
896.5609	119.6	0.000527789	3.544660221
896.5644	74.7	0.012753539	-2.524179231
896.7593	61.7	0.205263446	-1.272449241
896.7951	112.2	0.599032134	-0.527073247
897.5413	117	0.448241208	-0.760509969
897.5632	121	1.32E-08	5.973564539
897.7653	64.7	0.163861569	-1.403214739
898.3579	71.7	0.000138542	3.900399206
898.5537	116.5	0.000278462	-3.747432754
898.578	124	1.46E-07	5.481032217
898.7586	64.1	0.538502179	-0.616643083
898.7914	112.5	0.494682707	0.684390124
899.5551	116.4	0.269878944	-1.109667849
899.5801	125.1	1.95E-07	5.432085502
900.3557	71.5	0.876391427	0.15598606
900.5296	80.8	0.754020704	0.313840604
900.5684	115.7	0.370796476	-0.898177992
900.6026	72.2	0.772660449	-0.289376998
901.5714	116.4	0.569686629	-0.569929705
901.8074	112.4	0.959221477	-0.05122123
902.3385	72.4	0.519421086	0.645607528
902.3529	71.6	0.130448881	1.519548674
902.5238	83.3	0.939597425	-0.075970268
902.5823	115.7	0.334338118	0.968054379
902.5993	71.3	0.056514223	-1.923859192
902.7814	61.8	0.65210065	-0.451768091
903.7839	61.8	0.655666079	-0.4467196
904.35	71.1	0.294158175	-1.052306464
904.3897	70.6	0.828441602	0.217025895
904.5647	124.5	0.000633146	3.498361581
904.7766	61.7	0.717684114	0.362244837
905.5694	126.1	0.000447491	3.582490866
905.917	110.9	0.721052709	-0.357893104
906.3462	71.8	0.097251322	1.667218333
906.3894	70.1	0.010976509	2.576889485
906.5469	76.3	0.272386199	-1.102471184
906.5796	127.7	0.196049533	1.298324941
906.824	114	0.018199316	-2.393935265
907.3253	113.5	0.018059799	-2.391641999
907.5475	109.6	0.659461171	-0.441586045
907.8264	114	0.115585883	-1.584392535
908.385	69.9	0.012580452	2.527401617
908.5463	76.8	0.02981192	-2.208524086
908.5591	116.8	0.559670314	-0.584635762
908.8292	113.6	0.05972537	-1.897985578
909.543	89.6	0.0260061	2.246838022
909.6681	118.4	0.016186169	2.43168209
909.9111	116.5	0.778873654	-0.281283496
910.3682	73.9	0.645604382	-0.460853932
910.383	70.1	0.014392452	2.472091186
910.5413	76.3	0.977202818	0.028624603
910.6298	71.5	0.820281765	0.227519119
911.7999	113.1	0.52733428	0.633611897
912.3804	70.2	0.247928821	1.159696524
912.5099	117.9	0.521554496	-0.643731413
912.5319	115.8	0.092326405	1.692363612
912.6281	71.4	0.027132446	-2.233156737
912.8093	61.5	0.894791114	0.13252822
913.6983	118.2	0.601123511	0.523765127
913.7872	107.1	0.021192929	-2.327918212
914.3769	71.1	0.254232504	1.143907495
914.4213	70.5	0.413669002	0.819662764
914.5476	117.7	0.273873222	-1.10093125
914.8111	115.7	0.166467608	-1.390681491
915.3757	113	0.719703567	-0.359484464
915.8776	112.6	0.087808078	1.721545324
916.3281	74.2	0.358754912	-0.920685076
