name,092816_RPLC_POS_0uM 1_08,092816_RPLC_POS_0uM 2_22,092816_RPLC_POS_0uM 3_24,092816_RPLC_POS_10uM 1_10,092816_RPLC_POS_10uM 2_20,092816_RPLC_POS_10uM 3_26,092816_RPLC_POS_200uM 1_14,092816_RPLC_POS_200uM 2_16,092816_RPLC_POS_200uM 3_30,092816_RPLC_POS_50uM 1_12,092816_RPLC_POS_50uM 2_18,092816_RPLC_POS_50uM 3_28
M502T1196,5841.41486,5323.876113,6319.270709,4148.661385,3744.107325,3849.368161,5288.086278,6955.494709,4597.736051,2349.444328,4248.558197,5035.104249
M361T1113,206538.3326,229597.0122,205940.5737,163745.0191,121456.446,143280.5003,151333.9889,145824.5033,163734.6327,84409.88045,198885.7364,165586.2963
M281T1275,2597546.091,2719716.547,2300069.181,1957774.3,1794238.991,1516345.511,2785893.403,3051721.327,2894751.567,1910734.595,1538198.206,4677608.592
M199T933,5339.050218,5707.479215,5273.413408,4073.670186,3094.280064,3708.331418,5463.362019,6010.840779,5030.13179,6035.789245,5788.457626,2150.697429
M258T1294,62321.25643,46481.31053,51265.01495,20351.93447,22813.66866,27963.54266,29914.10284,40005.55615,28890.09581,19834.73016,21777.06746,51895.42077
M733T1821,1246.572614,2910.88794,756.2545143,12340.17889,9617.966081,7780.173299,32137.15002,38468.33484,18761.44409,22588.48055,18837.00086,14880.51639
M373T1404,1158459.994,1066370.055,810265.7802,109081.8592,92501.04192,77742.29273,20565.21087,15174.79265,11846.28755,36597.78674,33631.17883,29507.66622
M578T1377,16105.82631,16198.8494,15608.774,14020.42284,12868.44981,13972.1662,14868.79792,16196.61167,12089.29946,13457.92174,11069.72672,10464.72917
M105T787,563693.5039,495397.3787,514884.1221,395470.4606,393163.1175,435377.9686,647462.1976,569017.5402,365168.8228,497800.8054,460970.3083,392132.7018
M623T57,17621.42218,17124.72818,14981.37473,22046.57646,21561.26973,19974.87711,13431.59098,21095.69585,23868.17261,20002.56579,16316.24221,25966.5674
M128T1174,4693.712347,4996.356677,4997.743212,4299.363691,4163.065042,4201.896663,4965.91394,6675.086646,5653.294922,3943.491267,3131.997731,3121.585361
M85T60,280274.4555,408725.7842,382574.5958,11834.41353,9707.992301,13261.87123,5489.636961,11480.07374,6862.698686,422342.7562,329033.7719,8750.611121
M471T576,0,1554.911947,1213.309764,6762.117452,10622.7356,7894.189786,6592.326408,7219.836095,7191.295965,10192.37878,1886.543786,3498.027264
M442T1421,780981.9314,781223.6113,560107.5515,69556.28778,69456.51586,56835.91385,28031.01661,24583.53306,18386.39537,32812.47135,29999.40573,27321.62889
M443T1421,221572.5587,234637.5753,164863.5242,23093.06709,19322.93348,20414.91409,8733.650884,11627.25928,7252.427772,13861.31092,10882.5222,3782.623138
M287T849,21384.20927,17383.94596,18651.19888,9703.546806,13403.7055,12990.67188,18462.75621,25821.16119,25014.69423,10517.58425,18727.82684,21557.16129
M346T694,1688.82064,1349.467471,843.4914125,3028.530789,3004.733449,2283.264038,2830.751046,2861.127053,1566.579452,2038.968043,2320.449049,3273.52504
M330T1525,3460063.142,2958251.905,3394971.007,2389307.229,1587705.715,1879131.081,3064697.295,1914029.148,1610130.144,1286778.154,2010494.03,3023346.468
M246T1595,25077.03392,26098.76824,24799.56106,17342.2636,12484.91468,15262.90451,19474.60356,18931.50571,15305.95985,13369.24072,18382.1617,19803.54536
M396T1402,197490.2899,197270.9043,141676.9237,25421.49228,23054.35041,18942.58873,13960.16139,11502.46897,8697.864249,16770.04897,13721.74705,13788.08935
M284T1275,88280.32605,87435.90164,75531.21509,65441.01828,62168.90425,53805.53995,92040.03637,101347.8477,100068.5669,61886.86448,45575.17806,151643.0623
M228T969_2,201911.1609,175997.2058,217567.1156,137410.2298,103631.3461,139880.0213,158259.6407,149649.3439,154914.9285,93463.35646,125403.1756,175924.6582
M732T802,3320.16032,2391.115069,1550.795246,5156.186364,7659.468367,6564.046142,5734.949234,3919.626355,7553.678344,5102.105869,5958.699794,7874.165038
M528T930,46365.93161,48391.41608,52379.69376,36930.08368,34148.52687,41194.59098,52976.84125,49155.91586,29399.49068,44357.95635,49880.69229,65916.26832
M570T985,6072.403596,6479.463607,7731.48721,4283.88777,3186.64725,4445.408811,7114.547877,5058.70709,4287.337143,4406.713773,3972.484723,3096.39861
M299T1275,426647.7133,434771.733,369492.6388,318927.6681,289601.7412,245316.5934,430949.5233,470117.0407,451976.5477,305037.7366,251622.4741,738067.0025
M174T834,18408.17104,18083.9548,13502.1489,6273.880189,8905.955275,6650.14309,11952.89761,17874.84821,10687.86482,10779.89546,15691.69057,2564.208048
M438T1151,5815.825691,5476.886603,4903.594986,12471.45895,10153.76169,10016.63714,13585.79284,15921.1537,16152.4769,17737.2995,9213.529513,12350.85379
M340T1275,45681.75497,52953.12501,47423.49915,38094.6771,38187.4194,32372.86307,43107.06141,54018.38707,57682.43661,29819.30546,33385.25246,86859.95179
M666T1991,26424.04768,25323.66353,22301.99905,19401.90825,16873.20026,14819.09962,19783.05721,17459.51805,10103.90628,21780.88274,18670.96304,17192.65605
M298T1275,714815.9404,747056.6209,627956.4326,544823.595,488079.5388,421771.6703,779346.3623,851629.1384,772767.4177,529058.0712,414796.6606,1248969.37
M502T1787,52869.65392,65376.19313,52839.27905,37651.85848,36207.74528,28016.86834,42799.91354,51593.04674,48011.55648,36207.50787,44713.03644,44925.13287
M437T1151,11576.77494,17582.65566,1677.135376,42641.63563,32446.11986,32605.53038,45192.85083,49725.28641,54945.76488,47034.15598,36340.88324,34421.17532
M376T1479,12552.71825,12029.64184,10997.10768,8634.645593,8272.639965,8604.497616,11461.6763,12806.95074,13675.66255,10222.94958,7040.366191,16690.17279
M416T1144,27852.164,29762.83429,28347.93591,20557.58341,22870.71296,18364.55307,22537.71196,23869.7204,19305.0618,21734.39764,22156.29194,22740.94239
M427T1631,71869.53536,64770.08258,70744.50841,78633.24708,83617.11637,81742.22729,91458.5357,89479.67454,74515.00204,82955.53309,78346.98995,77362.21329
M239T796,44218.18245,38393.52332,42127.28957,51995.36504,49038.04744,55433.13371,64079.33375,63346.31554,27457.32473,51198.24392,36502.56662,33141.58449
M204T883,4499.53174,5654.74636,4832.22903,3443.407657,2009.307998,2288.073417,4497.061747,9794.89597,7684.63835,5276.864475,5751.644903,3822.271417
M215T847,14504.43942,13498.25028,11352.07544,9192.279016,6513.693917,8157.019392,12187.90993,11707.52322,19211.08645,6954.661792,14601.57469,44338.86727
M467T51_2,6714.773361,7234.245324,7790.634794,8882.008853,9356.374776,8778.534295,8198.705615,7268.627968,12292.75155,11308.5697,6514.087346,10761.86915
M150T52,36526.29467,35113.57091,42030.44185,29334.85979,26031.81491,23424.68847,29241.03102,24408.68937,19939.97485,30911.66486,40105.58483,23633.03068
M257T1888,95331.44899,73835.41944,99270.47437,147657.2519,122857.5255,132218.2452,146235.736,128649.5926,103971.2694,162814.4137,120849.5189,140517.2653
M606T1749,885.2583117,615.2301016,558.9292909,6451.419866,5921.987881,4363.737927,161032.8763,160998.4316,69016.57415,34425.69134,31435.06486,23795.06258
M332T1524,193540.3142,190491.8015,231024.8632,151665.5416,104144.0044,121288.0393,154631.0448,105514.6888,97849.5914,94979.84073,119659.4706,149666.9753
M255T48,61295.2934,67086.71043,64184.53485,80100.13588,84415.49366,74755.89974,73869.03507,107262.1732,95569.7186,81080.62192,43562.55489,77158.77495
M263T1010_1,5161.400299,3901.869529,5274.107605,2482.189941,2426.919846,1785.58682,4777.923245,5337.497353,6430.49295,3272.653428,3324.537445,14134.27764
M400T1485,63331.76205,42612.90346,66041.51742,11332.59339,8485.275152,19900.28225,15940.26236,19441.88409,19881.09511,15520.81859,14043.70492,18159.96612
M466T1136,2578.124505,3147.38487,2657.726224,4136.902966,4210.477047,4212.010517,3732.703262,3454.194686,3832.031927,1399.107971,3366.563525,4547.935074
M227T1473,15577.19958,15909.32191,13627.63782,11137.80164,12115.28126,10358.78726,16525.15955,18705.90972,15457.88886,12920.58887,12392.09802,24244.11271
M149T787,525451.341,465911.2112,465570.5227,358213.1373,371679.0456,405412.7623,581816.5751,516753.8005,352096.7999,469967.763,430296.1014,355335.977
M332T1991,7479766.024,5216592.804,6818412.853,1341540.195,1375622.899,3750448.359,8940445.407,4129747.314,3169296.591,7462599.215,6896561.537,4750678.239
M699T1900,5429.346741,1900.406173,5371.716582,15244.53841,11874.7821,10063.97107,63355.20209,54047.20869,31992.71947,23421.69861,20918.64807,14239.68262
M415T1264,37039.60974,42313.78241,35562.41978,115126.8461,96039.68302,86107.34959,178924.9083,191219.9213,143719.6296,130054.0273,106761.7527,99424.43363
M392T969,15029.63229,14065.85657,16811.92294,11586.57645,9354.788826,11533.94469,13666.33936,11732.53109,10293.35107,6944.234675,10750.64573,16412.16332
M197T1198,274987.9922,290222.2157,268717.4442,243004.1297,236388.5518,249243.618,303769.1176,382062.5619,244147.2772,275689.9735,284306.0129,286327.7139
M167T1287,2226.160109,4600.280046,4214.32093,34542.49565,25642.3028,23624.16288,56974.41592,65571.77827,48767.87997,184086.9004,134434.4377,5403.131958
M193T703,19314.62526,20394.04832,21896.0409,15977.32077,12360.3823,15338.61165,16853.23851,31360.38357,37808.29418,22502.75749,20379.3455,9669.627847
M353T1478,3329.412655,3457.730155,2912.564989,2081.343533,1616.47124,1052.934124,3450.281557,3582.824066,4103.345472,1431.390941,2166.598949,6925.068545
M248T61,13774.94524,17269.81681,16842.87476,9218.335901,11118.90732,6713.351943,13223.00555,7524.558549,5714.843083,10223.50334,16904.93157,7703.737334
M993T1926,460.3023771,279.961225,549.3105487,1908.71347,1277.543995,1469.750125,8050.16188,6421.865784,3657.937241,4808.367966,3101.873843,608.0710356
M417T1358,133756.9941,134933.8814,91666.57528,27597.43593,14768.6172,21979.61215,17711.25096,27742.17959,16592.88823,17163.23127,16559.6494,20887.79979
M506T1614,2099.517063,1127.934999,2364.951156,4441.813408,6701.29571,5295.950617,3916.208888,6510.200234,2097.145142,7592.498968,10387.79553,5971.50368
M729T1146,6043.258357,4038.538713,4438.973007,8291.496119,10834.35663,8467.342705,7749.197275,8455.101715,7961.091576,12913.10698,10052.40774,9329.027165
M167T1288_1,2226.160109,4300.986059,4214.32093,34542.49565,25642.3028,23624.16288,99677.08961,106667.6724,92518.51295,29658.98655,21829.4138,19533.61301
M183T1089,134729.0715,130964.2714,118938.4666,95808.71942,109933.2568,101557.2811,132606.804,137236.192,103475.7352,107899.4074,128475.1255,115078.2738
M612T1171,11509.88837,12889.72487,11708.02777,10170.12896,8343.354698,8714.783081,9780.173876,8816.122772,7143.957255,12052.51931,11624.52501,5555.173798
M558T1657,2151.921601,1433.187388,1094.97548,6534.814488,4602.372148,4595.346689,104738.4562,93133.39218,62226.29881,19132.55798,17338.88375,12549.17066
M296T1287,4019.299568,3313.975587,3135.817568,4889.720896,5276.908623,4838.688364,18336.65676,16049.09449,18116.07305,8241.06815,7158.738708,4806.248115
M208T1010,391191.3484,462003.1417,450777.5329,297833.9588,342171.3218,309693.6567,460550.246,456912.0008,548252.0993,354438.9428,341668.2975,1165044.364
M297T1275,2627173.267,2675781.152,2255299.976,1978437.832,1775864.392,1509785.498,2785827.772,3004388.42,2805107.664,1874431.405,1514978.649,4512736.261
M414T1257,322586.403,348562.5174,231442.3833,25651.15891,25154.79549,20380.56064,15654.45863,14379.98869,12525.20953,15049.81344,15640.00787,14379.77639
M112T1632,4226.725922,3439.474912,4696.443676,1677.493042,2704.606995,2147.867554,3750.690177,4491.173828,3368.316509,3819.807368,3699.303481,2742.779306
M523T1562,3972.148255,3927.644637,3841.803587,2941.646979,3352.764066,3047.404513,12638.26651,15695.09679,14840.64191,5985.848169,6702.280555,4467.654871
M346T555,7417.254998,15146.30676,10653.64026,25223.20373,23140.45187,20571.72747,9637.145149,19753.18533,20005.31495,21511.18106,13297.5768,14412.82354
M366T60_1,63856.11296,52545.76701,51404.06302,37426.78585,36522.11475,30134.16044,24170.91384,34430.76071,36192.7001,42579.79648,47664.44133,29307.2868
M367T1674,292609.9616,220156.1455,327090.0516,91979.23494,76736.3056,59269.80198,32918.4019,40756.94059,26364.69196,76827.90583,56187.16327,59830.14069
M226T1584,122974.5375,100823.6523,104132.7249,78613.08048,48088.31682,63519.67841,94263.9062,64809.74672,36709.16848,51113.78087,88139.94159,84000.35945
M387T1119,67407.24439,72642.15229,48629.51153,8620.616488,8463.972149,6791.582912,8430.345398,7358.372879,7625.803183,5804.084457,6635.779578,6480.031404
M267T1329,17060.35802,10254.09427,8756.733215,29528.94824,35989.51606,24059.71798,15305.77598,21828.3281,21420.44722,35616.05063,27844.62208,14936.73091
M699T57,16904.68397,19145.57508,16264.04839,12010.80326,12694.29169,13806.95202,11671.8661,10403.99444,11537.97199,10440.36354,19915.22502,15363.67086
M660T1289,201.1593018,587.4632711,255.8728498,1122.450757,822.1269821,969.6268165,5774.26535,6417.969175,4256.507042,1691.000243,901.828388,1563.038423
M469T50,4729.497465,6174.933219,6162.392146,7718.080263,8163.916055,8729.762078,5851.149893,6426.374942,9228.282337,7465.831136,5418.430022,7227.870949
M388T1185,464106.2651,532607.469,351476.8198,58123.74325,57981.03842,45990.97278,11375.98474,12172.16724,11518.98034,7099.988159,9239.374041,16083.82988
M654T1152,3055.770675,920.0983404,1784.867165,4315.038672,5778.719617,6668.069762,1591.028702,3244.119471,3897.814961,7655.926957,5288.698508,6376.759033
M561T1618,2778.741678,3134.897623,2130.058842,9158.017006,6385.241697,7328.687799,150589.7369,144791.2531,84144.96132,24484.17454,20870.91067,19039.86782
M415T1255,150909.296,143563.0382,102725.3804,29217.34486,24334.47138,21287.35427,21956.59028,20616.82404,16428.11403,23065.14378,19144.05469,22653.43254
M683T562,3352.884168,3532.646286,5211.987644,7424.009653,10816.55275,9965.780991,6841.533335,11900.41215,11014.53506,11506.1254,11572.31024,18436.77267
M383T1575,2574.590851,15763.26047,49841.96054,112256.2975,153057.3263,89622.89331,70236.65773,90154.59326,55328.65448,181344.7701,121204.3562,140535.832
M148T1590,45148.72492,49893.65883,48659.25605,42734.23388,39744.17607,38140.88827,40352.75345,67306.45717,42579.98133,50255.48886,52701.07209,46328.22637
M476T1053,18933.72473,18011.86009,16400.82739,13633.45656,13493.6214,10501.32642,10259.21799,11158.17053,9763.841884,16037.7094,13286.92219,18875.56855
M509T51_1,5408.257777,5121.936322,3600.121585,8073.919434,7859.235342,6832.217695,3559.993217,7449.052167,6167.428524,6090.121432,6104.845622,10472.61843
M424T928,46903.62229,46857.45602,44689.3076,41701.70487,40652.75813,37758.88339,55632.96434,48800.40748,46559.13451,42901.26766,41797.0104,51825.81771
M413T998,3324.718846,1747.977197,3619.81223,33595.61421,27737.67223,21481.35313,386574.8793,456769.6751,408829.7207,174378.7963,148532.6079,143616.6999
M155T50,5722.151089,5237.447627,6428.757252,4135.315269,3293.109141,2437.661628,6268.50811,4590.745559,4327.639971,4860.161663,4582.454649,5673.478846
M676T1927,242.2955006,0,0,9833.897751,12347.97497,7741.740387,63535.20431,56257.39742,32924.73656,27038.41831,23341.68369,16436.9629
M443T827,21643.38771,22233.11686,19672.49269,17667.56631,17914.73219,16081.63494,22359.15468,21297.11232,19962.16372,18254.12133,19451.51031,19781.66413
M300T1275,91529.04669,88386.87221,79408.07323,64410.16926,64635.4997,48547.29703,91839.96008,105741.3605,98549.64685,61794.37693,53438.60012,149559.3843
M102T2258,75566.10376,39121.58682,88570.97293,144488.8316,198122.4387,142528.1829,125930.4068,117009.4335,145660.6898,135866.2845,154081.0213,113573.5635
M161T74,28256.63333,26942.26375,27865.74667,45122.76366,44758.58229,38442.32595,43765.77452,73281.57444,64614.56114,48983.13052,26050.93995,45048.12698
M302T817,37455.96939,45192.3387,45535.07318,31061.12603,25880.58793,30503.76727,45256.23877,42916.0954,33163.7181,37101.86716,36839.09233,41885.08043
M315T1073,5591.815853,5827.339625,5708.701393,5167.600044,5303.68577,4921.198208,15316.03048,13388.48151,12066.06738,6869.068635,5387.641911,7954.112328
M194T58,70320.45261,81306.29877,67912.8713,89107.96916,96838.40164,97051.26067,77886.35151,129943.4705,116031.1348,98957.14248,66311.71936,100593.9762
M416T1359,475649.3391,515826.5947,335757.0058,48396.72845,40154.81839,37288.99913,14577.25213,24100.6121,15709.34446,21030.88183,15553.46039,8060.91272
M258T65,86022.31156,97375.78607,77882.63291,66300.84102,57695.13,50359.81424,94531.98804,68062.04208,56788.92935,68144.98292,101578.7102,55044.55712
M337T786,7004.080604,5738.734277,5296.731988,4124.226824,3071.052967,3059.647685,6126.616531,4987.337992,5048.955513,5337.799215,6105.153966,4897.742814
M202T838,35848.21312,33916.42833,38618.35286,30416.52345,26685.03211,30030.18414,43091.42922,33146.99216,33130.10328,37526.78607,28922.98764,25773.1036
M117T949,19264.94065,15673.8032,20396.97841,10392.19812,10160.50337,12917.54974,16921.66507,15519.7163,12130.9709,19531.57511,14966.56717,18745.47534
M369T1107,8447.097692,7221.306155,8211.463334,5107.374499,6550.990842,5402.670413,9446.006865,12832.81802,8041.810913,8958.744353,7804.641578,4081.589569
M716T1901,2455.023217,1865.378502,1283.129284,60821.63934,46144.31223,38992.41022,269256.4935,237050.2633,145352.5207,85996.01392,86710.72919,68692.47834
M585T1749,3350.797793,593.1824994,1009.862319,5712.27937,7170.499825,5047.315896,168748.3547,157248.9111,92899.3907,38598.53455,32646.70149,30117.80453
M282T1275,677830.5515,724741.2508,592707.3337,520823.2761,472492.9176,414714.5177,738613.7876,794530.7084,750046.8884,492492.9881,402223.7342,1221929.734
M595T1313,45955.19486,37590.06657,29357.7738,57858.30702,62830.20929,66976.08284,49664.02912,40729.27224,42827.57148,81155.59945,55185.09303,54563.73821
M460T51,7760.982102,6541.601503,6474.068152,4505.878506,4335.349489,5491.064069,5866.24694,6324.267467,7075.589384,6900.106105,7003.937984,6012.240947
M399T1644,62720.45362,37043.70568,61999.41705,89895.03925,112769.6183,90384.82352,60079.18585,65710.67581,41264.74896,123597.3524,95994.3822,95995.89987
