#NAME	GSM1432676	GSM1432677	GSM1432646	GSM1432647	GSM1432648
#CLASS	CONTROL	CONTROL	INFECTED	INFECTED	INFECTED
110902	0.1836586	0.03609848	-0.18392897	-0.35269785	-0.14355803
20389	0.13898253	-0.03358531	-0.17975974	-0.08442426	0.063934565
101214	-0.4666114	-0.4787569	0.41447878	0.36192083	0.31319427
19073	-0.204730395	-0.321037885	1.68438375	1.6414031	0.862919675
75317	0.15731144	0.0662241	0.17158699	0.013206005	0.18014717
21846	0.11476779	-0.13845706	-0.000156	0.25678372	0.14998698
15893	0.036534548	-0.20677972	0.3708284	0.10901952	0.2236526
224794	-0.16967607	-0.28767896	0.16250205	0.15701175	0.30183053
12338	-0.13539195	-0.08044696	0.15121865	0.6104934	-0.015317202
107885	0.11014867	0.36404443	-0.3150351	-0.3668797	-0.43386292
12864	-0.031487465	0.25602007	-0.39579773	-0.38833904	-0.5541234
12768	0.14142656	0.202847	-0.018839836	-0.16177654	-0.1083374
72475	-0.11354478	-0.151762488	-0.032299837	-0.085015932	-0.073499045
67528	0.239771005	0.74597348	-1.10362278	-0.9763216	-0.913915265
15109	-0.37651634	0.09708357	-2.259203	-2.3475227	-1.9800811
108927	-0.10294954	-0.087255877	0.076963503	0.13519883	-0.12919005
72090	0.02996397	0.31433582	-0.46799994	-0.6564288	-0.3606906
68194	0.19202924	0.4830463	-0.14390826	-0.3392198	-0.24782395
319182	0.8874943	0.90786433	-0.756479	-0.49149585	-0.5570166
74763	0.243108035	0.225200415	-0.219808817	-0.308409215	-0.127481222
23957	0.061741114	0.11108184	0.005111456	-0.15874553	-0.033971548
67016	-0.17437124	-0.344759	0.3385234	0.35749578	0.49867344
12151	0.2686994	0.071216345	-0.2737229	-0.2121861	-0.08988595
74032	-0.4568882	0.16162634	-1.189601	-1.0020418	-0.9352622
66873	0.12067413	-0.022593498	-0.038413048	-0.22685385	-0.19185638
12490	0.031792164	-0.25313044	0.42169237	0.3742504	0.09052801
19662	0.96781063	0.9577098	-0.803504	-0.9722986	-1.1370053
11770	0.13650179	0.13452101	-0.08548927	-0.2557516	-0.041688442
211151	0.21854067	0.42841053	-0.73016596	-0.27958345	-0.17687416
20655	-0.111142635	0.30431938	-0.94582415	-0.7913394	-0.8573704
19877	0.18699956	0.2787459	-0.17047334	0.001399756	-0.118145704
20091	-0.33949256	-0.30805707	0.33843732	0.4032929	0.20565772
14712	0.40391874	0.51804733	-0.2509122	-0.20511866	-0.17287683
20310	0.029177189	-0.010341644	1.5928397	1.1880479	0.5998726
20776	0.3284588	0.44279337	-1.4162202	-1.3759718	-1.0928378
73274	-0.263679744	-0.024341345	-0.07494808	0.009695292	-0.082076312
58170	0.25011635	0.1814022	-0.06451702	-0.3140254	-0.1616664
212974	0.16089702	-0.2048819	-0.28350663	-0.17495275	-0.45449948
269423	0.302325725	0.357182975	-0.50899769	-0.502117395	-0.514420275
13179	-0.400719525	-0.210682754	0.125496505	0.42021	-0.116099715
270058	-0.27390862	-0.27950287	0.40719175	0.44453192	0.5095434
216991	-0.005863667	0.003087044	0.10804415	-0.007950306	0.013615608
60344	-0.033341885	0.077322006	-0.31969786	-0.35210896	-0.19628763
16646	0.22543907	0.017178059	-0.19554806	-0.044151306	0.053329945
333883	0.292221427	0.13703048	-0.61508621	-0.617605575	-0.478105425
16859	0.51930906	0.96202137	-1.19888735	-0.678601745	-0.92235615
13177	0.65292835	0.6962266	-1.7739601	-1.7520609	-1.5363708
72780	-0.014083147	-0.006543875	-0.19481683	-0.24818635	-0.18815541
16970	0.011776209	-0.16096616	0.36407876	0.21550107	0.41040397
11966	-0.5845535	-0.5072539	0.35487676	0.6955397	0.33240676
114886	-0.9223106	-0.97323155	1.1860077	1.2240994	0.6636188
20343	-0.14536357	-0.20696664	1.8485057	1.917506	1.9982636
13089	1.0063357	1.2896242	-4.8095517	-4.679768	-4.570006
29856	-0.14776182	-0.16998561	0.234627565	0.20918592	0.264782428
72054	-0.108390214	0.009065035	0.812817233	0.605986261	0.33841336
21873	0.32870078	-0.013871908	-0.10025811	-0.000749	-0.25832248
27404	0.5585878	0.167525528	-0.406323195	0.130568268	-0.034249783
216805	0.3398304	0.339767215	-0.2169044	-0.058803085	-0.325978515
54214	0.029382229	-0.12927866	-0.02819252	-0.0775466	0.009402752
14239	-0.016396284	-0.08268809	0.3365376	0.27756667	0.016396284
57279	0.597528542	0.334155169	-0.51890875	-0.5864613	-0.443790355
100034251	-0.09397268	-0.47079754	1.674253	1.7182193	2.0290804
97827	0.111131509	0.136020342	-0.28916883	-0.35757922	-0.296140823
14571	0.175392865	0.21958971	-0.28153515	-0.24746728	-0.35768342
16956	-1.5183215	-1.7683516	0.7754369	0.92100954	0.38373947
16939	0.34385204	0.12824678	0.12632322	-0.106235504	0.040449142
16880	0.25617051	0.7568934	-0.2174774	-0.390090703	-0.07917873
57438	0.211146235	0.1474756	-0.135519385	-0.20206988	-0.058997987
14276	0.23790646	-0.14169693	0.9262123	0.46229744	1.1981864
20491	-0.133534828	-0.139981353	0.704713901	0.639402803	0.57236887
56484	0.18009734	0.08902907	-0.23747706	-0.15446067	-0.047070265
56620	-0.111050606	-0.1917243	2.1269789	1.5606489	2.0358481
232400	-0.547488815	0.27364481	0.82798135	0.78483378	1.1575507
66790	0.6064961	0.81227756	-0.008365393	-0.23605227	-0.27983975
16801	-0.093062797	-0.100521009	0.128468433	0.004216908	0.172497669
13009	0.069523815	-0.203188105	-0.907906367	-0.790783233	-0.89174398
12825	-0.198417426	-0.27343296	0.94785736	1.0492659	0.11986828
216345	-0.21864462	-0.522069	0.012500286	-0.14291239	-0.12907982
22436	0.11256766	0.57478166	-0.06597161	-0.4570477	-0.22938418
214137	-0.13499212	0.19774151	-0.5387273	0.16136694	-0.37135124
109821	-0.202448533	-0.359497063	0.083169143	0.137026787	0.28501655
20520	0.539623333	0.08992235	-0.406101937	-0.405839997	-0.449893235
51793	0.14851904	-0.25752926	0.57560015	0.51466894	0.01761055
69354	0.5940609	0.8969493	-0.71166515	-1.0373936	-1.3298526
66923	-0.047545673	0.02944684	0.05776763	-0.00298357	-0.057005406
20301	0.182626725	0.35961485	-0.805204165	-0.75623942	-0.71360372
232984	0.015165688	-0.025127295	0.189164755	0.23141253	0.203115815
52822	-0.005555312	-0.041316032	-0.016767502	-0.16092618	-0.071239789
71207	0.13437796	0.49381065	-1.0873656	-0.50699854	-0.4830408
50877	0.10839987	-0.026321411	-0.033979893	-0.20934439	0.05318737
109232	-0.2720914	-0.3110795	0.5698104	0.7075057	0.5092621
22121	-0.41118193	-0.49447918	0.59386396	0.3740592	0.33496666
56357	-0.08089495	0.21800995	-1.1602759	-1.1502719	-0.9642191
22376	-0.09026337	-0.3737955	1.3639274	1.0845647	1.1887312
28295	-0.7168906	-0.43169665	-0.6151717	-0.57168984	-0.4560144
19293	0.38558197	0.15489006	-0.045348167	-0.21774387	-0.04243183
66190	0.093050721	-0.319758414	0.49401355	0.3612082	0.44248129
74244	-0.06570244	0.029427528	-0.21862555	-0.25011396	-0.19715118
192136	0.45302534	0.62814903	-1.1071992	-0.978786	-0.84308434
18301	-0.365061838	-0.587814567	1.409114767	1.33285162	1.153407167
12955	0.07697153	0.14559889	0.056049347	-0.049619675	-0.2525692
52614	0.2790513	-0.116564274	-0.027640343	-0.20986748	0.17561245
17299	-0.12339044	-0.12199076	-0.087025246	-0.082144339	0.182326557
75974	0.034199238	0.045464516	-0.004277229	-0.2478919	0.00207901
63913	0.12593746	-0.07356119	0.032547474	-0.17660141	0.19999027
67789	0.08826494	0.3646803	-0.4127879	-0.21964788	-0.1168232
17768	-0.000205	-0.025643349	0.43970013	0.69066954	0.404891
231070	0.311548178	0.648743437	-0.457187234	-0.413854308	-0.504726945
230249	-0.17860532	-0.11612582	0.13814712	0.44114852	-0.12096667
21452	0.38474798	0.6752291	-0.46796274	-0.60469294	-0.21991158
68917	-0.23479748	-0.007454395	-0.4254408	-0.13972759	-0.309505
58799	0.077040594	-0.013315441	-0.400822727	-0.350207093	-0.282990697
217716	0.034729242	-0.048986673	-0.014525175	-0.21838307	-0.16789222
80797	0.1045773	0.13548112	-0.11405587	-0.18773198	-0.14626336
110196	-0.8552923	-0.018668652	-1.106267	-1.0506506	-0.8095441
16822	-0.066441896	-0.191670775	0.53803408	0.282307276	0.31531346
240263	0.300822975	0.048552512	-0.019289732	0.17012906	-0.003249645
384071	0.193012355	0.039665095	-0.23711264	-0.40567243	-0.166784405
66151	-0.6309223	-0.48413134	0.5087948	0.45857906	0.2530303
18595	-0.22693682	-0.49391556	0.63630486	0.92920685	-0.17433882
231086	0.20271444	0.28331184	-0.5196767	-0.22014189	-0.7875414
109901	1.1061525	0.15271711	-0.835742	-0.7279129	-0.57100344
17869	0.177618505	0.27137017	-0.061879399	-0.244393115	0.027410031
320940	0.474884275	0.431173805	-0.33378148	-0.27805138	-0.205450295
15377	-0.5836072	-1.0397787	0.2614293	0.48140287	0.4409752
14870	0.538357503	0.417475303	0.683447917	0.621669679	0.620486987
18171	0.715606	0.25523448	-0.48478103	-0.5741203	-0.89843774
107029	0.033415318	-0.13114166	0.4175067	0.2942729	0.45811224
227289	0.17097807	-0.001019955	-0.07699156	-0.19378567	-0.057248116
97165	-0.10774732	-0.49520326	1.2163751	1.3258598	1.1303008
93721	0.44914055	0.6011987	-0.75909424	-0.7079687	-0.21562052
76080	-0.06265974	-0.212556678	0.205357394	0.101223627	0.158586981
13424	-0.085822105	-0.36391973	0.41649437	0.34533596	0.29405928
20183	-0.07953572	-0.27474618	-0.64118266	-0.30723023	-0.29842544
14125	0.009555817	-0.032975674	0.37297916	0.18658876	0.15752983
12363	-0.059736968	-0.114956457	0.71750205	0.465123107	0.26332323
239217	0.07347393	-0.007471085	0.28025293	0.38636827	0.4507656
24017	0.06043744	-0.044911146	-0.0768373	-0.24620366	-0.02216506
404710	0.21199441	0.074585676	0.09524655	0.001156092	0.13829827
16001	-0.002238989	0.041019678	-0.21682954	0.005408049	0.03307128
22324	-0.36557174	-0.33957744	2.3265083	2.2350395	2.0978625
74246	-0.291383985	-0.3028295	-0.213157415	-0.225778105	0.220165965
21453	-0.23774242	-0.33356428	0.66828394	0.7615371	0.4761076
14894	0.27898002	0.004302263	-0.004302263	-0.019357443	-0.12802005
212980	-0.03628254	-0.4245677	-0.0783329	-0.03472805	-0.002118588
214601	-0.2702136	-0.07433605	0.33066225	0.09153414	0.23085785
14735	0.26390123	0.12402344	0.39219427	0.4250846	0.4410057
21844	0.14455462	-0.18142605	0.25514364	0.2855029	0.09594154
74334	0.14650059	-0.05105257	-1.055232	-0.91539955	-1.2631392
14696	-0.048355155	-0.04556334	0.178613784	0.062667013	0.093485713
56274	0.0872314	0.001871347	-0.26420522	-0.077233076	-0.00212884
15958	0.091732741	-0.215194225	0.160907982	0.150801661	0.19228053
245050	0.08492994	0.29599	-0.22451162	-0.37914562	-0.20385838
11690	-0.26866913	-0.7053304	2.7129602	2.5436754	2.1289706
212531	0.31242275	0.48468018	-0.03058958	-0.00692749	-0.13275337
72106	-0.10573816	0.26385498	-0.5188432	-0.4820714	-0.45496273
268567	-0.00489855	-0.086757897	0.475994827	0.28632307	0.394861468
217140	0.059211493	0.33529305	-0.662225	-0.72992015	-0.51588273
246316	0.13503599	-0.0880394	0.48490572	0.3591919	-0.06529856
66349	-0.000845	0.34199333	-0.7204013	-0.74798155	-0.778841
71712	-0.25212026	-0.256068	2.1554601	1.7445438	1.7874062
21685	-0.019298672	0.67686975	-0.41493188	-0.53860079	-0.526556373
67179	0.24967885	0.40848088	0.002907991	-0.13624167	-0.04280162
20390	-0.6084449	-0.59347844	1.5464365	1.3308871	0.25224185
12738	-0.09655118	0.35309625	-0.5168812	-0.051018953	0.002831698
59308	-0.16741705	-0.67859936	0.61889887	0.819036	0.106692314
74264	0.03691435	0.028701782	0.350039	0.1821742	1.0217671
68032	0.5009061	0.696278695	-0.6938585	-0.47014414	-0.403113725
52040	-0.57958888	0.411049845	0.411228175	0.192481994	0.291450025
14962	0.13445663	0.020584583	0.44871616	0.10342312	0.12084913
21872	0.19777107	0.2958989	-0.10954523	0.10520077	-0.23188305
22417	0.081878135	-0.13694966	-0.075488925	0.083881973	-0.083497645
104910	0.65473366	0.8002782	-0.8171854	-0.36002064	-0.5902438
66266	0.23501539	0.25540733	-0.013398647	-0.17098951	-0.089725494
11610	-0.20584917	-0.7013421	1.4530482	0.9036145	1.0221872
71664	0.20128012	0.18327904	-0.54849577	-0.8966956	-0.75158405
67855	0.068917036	0.034903288	0.43676972	0.5385926	0.07238412
12752	0.2577777	0.37241077	-0.006453037	0.2922263	0.10162544
622404	0.1154058	0.2979157	-0.7373221	-0.7036755	-0.32583976
13077	0.331129327	0.574847935	-1.12506412	-0.98090765	-0.6879704
67671	-0.404003865	-0.27602744	0.12168002	0.167352915	0.061207055
74776	0.136109751	0.252350727	-0.79193362	-0.534481917	-0.610058547
60599	-0.3021183	-0.366851335	0.162323958	0.337848665	-0.24565935
57905	-0.23094654	-0.48636007	0.51264	0.56843185	0.42406702
15512	-0.171339631	-0.252349495	0.059705852	0.258071305	-0.140584828
207278	-0.0964005	-0.047594786	0.8324878	0.6989658	0.38592458
209692	0.221125365	0.2516644	-0.320929285	-0.381934405	-0.31908679
67119	0.16251707	0.09786558	-0.16076374	-0.35393476	-0.04741144
73341	-0.100153447	-0.296226268	0.384328365	0.52122401	0.269055355
212508	0.13089919	0.34613395	-0.20422912	-0.35175967	-0.28888822
76117	0.063866615	-0.024732748	0.02410841	-0.009931088	0.091919586
170719	0.271651625	0.267772318	-0.13848317	-0.218978285	-0.177670357
108687	0.143495443	0.09656751	0.169267183	0.146415826	0.233644724
66451	0.44506884	0.35740423	-0.60403395	-0.6402683	-0.45357656
14263	-0.207019805	0.06757808	-0.195971968	-0.47269178	-0.20262408
72479	0.011228085	0.08883476	-0.14008713	-0.25133848	-0.0823431
19041	0.12261498	0.33565295	-0.15635741	-0.329954025	-0.12222636
16330	0.1404748	0.20243263	-0.09916401	-0.31652832	-0.040937424
18971	-0.11942959	-0.012918949	1.2030344	0.8913765	0.8829856
18383	-0.07845807	0.103001356	0.08129096	0.21386123	0.28336835
108907	0.05331858	-0.074805657	0.471451684	0.45162591	0.394566948
17748	-2.1109667	-1.0708213	0.28639698	-0.012833595	0.012834072
17901	0.142110825	0.065515041	-0.04106474	-0.255829575	0.015101433
18080	0.062984704	0.0418694	0.076245548	-0.01191576	0.077340043
98752	0.005285561	-0.095582903	0.070388615	0.102397978	-0.093208134
245877	-0.18479554	-0.385856154	0.548947173	0.438233373	0.444852348
28146	0.03233409	0.34660745	-1.0097926	-0.4840119	-0.2139337
71375	0.2958634	0.47846675	-0.6391027	-0.5757663	-0.48431134
14664	0.04084897	-0.13319421	0.05467534	0.32614636	0.11642623
78779	0.42373252	0.84757257	-0.8568728	-0.8978665	-0.66132617
66286	-0.3200631	0.087218285	0.94817495	0.9739108	0.3617115
109624	0.263575915	0.152779456	-0.086479545	-0.090392709	0.032514453
544817	0.07944322	-0.056124926	0.29304004	0.17790675	0.20768332
20617	-0.190576155	-0.018344324	0.132095257	1.62932704	0.692584766
67089	0.2949245	0.3327229	-0.039355993	-0.2570355	-0.048001528
19240	-0.424352323	-0.48012193	1.032347337	0.952603687	0.89885077
72826	0.10856533	-0.18432379	-0.038736343	0.11687565	-0.07932997
19324	0.1303811	-0.09279156	-0.0756011	0.2293868	0.35407066
68041	-0.69098806	0.9059458	-0.91529226	-0.9043164	-0.5473728
54199	0.10541797	-0.04037118	0.18453288	0.2757876	0.007023573
20692	-0.184951545	-0.148635625	0.65399672	1.08493355	0.23684049
21803	-0.052775145	-0.11431289	1.050976	1.1649878	1.077707
216190	0.104254246	0.2793026	-0.40727663	0.07838106	-0.23721027
74132	0.02814031	0.107918025	-0.514927615	-0.43133521	-0.350877045
51885	0.22135258	0.11997414	-0.07191372	-0.02154255	-0.08732653
74153	-0.5539417	-0.73803186	0.89448833	0.61482525	0.67392206
213002	-0.3060267	-0.48541188	2.1216295	2.088515	1.4189436
109754	0.05478524	0.58324401	-0.796107457	-0.64049593	-0.6796325
66921	-0.13325715	-0.107959986	-0.012286902	-0.14834571	0.000467
16433	0.12474394	0.090604305	-0.116071224	-0.13771057	-0.013455391
211924	0.045746922	0.094982984	-0.105249284	-0.23717416	-0.011391282
68929	-0.012682199	0.111511948	-0.501155615	-0.49955249	-0.341281415
67307	0.23328972	0.24753237	-2.2220793	-1.8974867	-2.1015725
19732	-0.490775585	-0.363617895	0.44406055	0.376614335	0.210129495
94181	-0.04231143	-0.52173114	0.4773438	0.50473046	0.6679113
56327	-0.07581878	-0.2779386	0.06331563	-0.07100463	0.181319
320832	0.074952761	-0.047721228	0.272410877	0.35948657	0.306019778
57912	-0.19205857	-0.055197	0.55506515	0.479217525	0.425796035
223697	0.13612556	-0.24388838	0.025413513	-0.06032753	-0.43083715
54445	-0.265231965	-0.37748301	0.983202325	0.8256501	0.99917685
66169	0.3074422	0.7171345	-0.68770933	-0.5804734	-0.5600414
74772	0.003272533	0.16933393	0.5509224	0.49306774	0.53003645
98238	0.05734253	-0.026753426	-0.09763241	-0.09685135	0.10773039
93734	0.070873259	0.243344307	-0.580650963	-0.61456235	-0.448436257
58805	0.16978383	0.23909259	-1.0493486	-0.9508817	-1.2960141
66407	0.2282331	0.36671758	-0.044908762	-0.12140107	-0.09363055
20613	0.081221463	0.043485522	-0.015592692	-0.02052462	-0.100430132
108037	0.27611399	0.37294364	-0.38886546	-0.30769706	-0.329138525
19301	-0.14558029	0.30064344	-1.2435741	-1.0719042	-0.9197755
11745	-0.2268312	-0.66580392	1.4848645	1.31247305	1.2953036
68298	0.206502917	-0.040791669	0.212377868	0.218933894	0.247658092
12314	-0.16042614	-0.34927607	0.099295616	0.554163	0.1824212
69237	-0.32431936	0.5247021	-0.12501287	-0.007119656	0.05534649
232232	0.17102528	0.5871129	-0.8175845	-0.8962312	-0.58909655
12512	-0.54007245	-0.492128145	0.770339265	1.0615256	0.237496378
11430	0.7047334	0.5473528	-0.5285945	-0.50691175	-0.6063428
626870	0.34131503	0.28038478	-0.13073754	-0.24508119	-0.07800889
104709	-0.035918355	-0.19855106	0.43499386	0.19173395	0.369291905
66277	0.25099874	0.10666442	-0.28698277	-0.28828788	-0.3055346
244713	0.091360013	0.12409552	-0.261252487	-0.24835245	-0.142947595
76703	0.23546648	0.048879623	-0.09597921	-0.13243246	0.017665386
66902	-0.026017905	0.129969355	-0.31080699	-0.47803974	-0.2631824
18648	0.27739716	0.6197486	-0.2601061	-0.24155998	-0.16824389
382051	0.39381945	0.043251634	-0.8765482	-1.10961285	-0.970636225
67610	-0.000129	0.28538394	0.102597475	-0.22625041	-0.099004984
26395	0.33574247	0.070130825	0.10070801	0.005170822	-0.25292015
13423	-0.13432217	-0.002638817	0.92435837	0.81341934	0.6665435
66377	0.250888705	0.408008935	-0.70074333	-0.80207407	-0.58315385
20200	-1.0118008	-0.98027325	1.9545264	2.1311498	1.3801193
19714	0.3804841	0.2313118	-0.3517046	-0.22875738	-0.13612175
16011	-0.90650654	-0.33454227	-0.41231823	-0.77646303	-1.2824092
53861	-0.23753238	-0.25609708	-0.2055223	-0.10792518	-0.19721723
12408	0.33432293	0.2858386	-0.7486572	-0.58619404	-0.5422597
235582	0.199415922	0.559089257	-0.428988063	-0.58883834	-0.302944585
20843	0.33011532	0.463240865	-0.215457678	-0.13172722	-0.20982289
53357	0.65250754	0.71263623	-0.1490233	-0.34789872	-0.062642336
76279	0.819261	0.849330483	-1.333190547	-1.295258767	-1.0108389
22224	0.32696787	0.205351987	-0.050703368	-0.114318686	-0.148891131
22393	0.031530857	-0.009201527	-0.13477182	-0.38141727	0.14299154
16002	-0.33195972	-0.121567726	0.1878066	-0.21666288	-0.30831814
15278	0.31389213	0.24562955	-0.5380471	-0.20500684	-0.35939288
68404	0.23786592	0.76173687	-1.2654214	-0.7981992	-1.0984163
15368	0.11947799	0.16722178	1.6068733	1.3059766	1.1686556
67513	-0.39711142	-0.27948952	0.11155367	0.020164967	0.16537571
12493	-0.119333506	0.07387376	0.27113128	0.23059058	0.17425513
226519	0.1211009	-0.19977713	0.12622309	0.33368254	0.139503
232288	-0.13321328	0.083194494	0.003731012	0.1391828	-0.050851583
77766	0.11047721	0.057608843	-0.18354297	-0.18511224	-0.10583329
11670	0.08205676	-0.064002275	-0.014695406	-0.14115977	-0.049401045
12229	-0.19901514	-0.28200054	1.3492246	1.517775	1.362072
244237	-0.029822826	0.17762232	0.1724968	0.20560932	0.08744764
59006	0.09414053	0.075250626	-0.1719122	-0.07420969	-0.13478756
378937	0.21159673	0.073631525	-0.16777539	-0.28559327	-0.040465593
70082	0.1026752	-0.059427977	0.09433246	-0.07980466	-0.050317526
245126	0.03316784	-0.06992149	0.18515491	-0.003077507	-0.011864662
20862	-0.002214193	0.06006813	-0.128443482	-0.117795713	-0.060507774
19428	0.25020552	-0.118089676	-0.2521348	-0.3408723	-0.2204628
228608	0.032344819	0.019425201	0.212675669	0.265123656	0.141920472
11737	-0.497284267	-0.503423847	-0.280322079	-0.365956937	-0.492756687
20342	-0.3374381	0.09445953	-0.86342955	-0.25786257	-0.39047146
14489	0.20978618	0.17298818	-0.2407639	-0.10482621	-0.0547626
76261	0.23319864	0.5586786	-0.4618926	-0.35008478	-0.09081459
83490	0.1401279	0.028502226	0.034558535	-0.15687013	0.13223481
67171	0.46949004	0.324330017	-0.39003722	-0.258058712	-0.23585764
12709	-1.0974734	-1.5092962	1.7242057	1.6929157	1.8304398
14869	0.21639395	-0.050879	0.53182364	0.2608466	0.475286
353170	0.36461592	0.28884864	-0.44275331	-0.365311375	-0.189285039
16682	0.12806892	0.16279364	-0.25331497	-0.25074482	-0.021058083
216850	0.125863192	-0.073628065	0.329340575	0.02263463	-0.019971967
16418	0.003435135	0.2846589	-0.2173357	-0.32675076	-0.3262782
