#NAME	GSM631514	GSM631515	GSM631516	GSM631517	GSM631518	GSM631519	GSM631520	GSM631521	GSM631522	GSM631523	GSM631524	GSM631525	GSM631526	GSM631527	GSM631528	GSM631529	GSM631530	GSM631531	GSM631532	GSM631533	GSM631534	GSM631535	GSM631536	GSM631537
#CLASS	CONTROL	CONTROL	CONTROL	CONTROL	CONTROL	CONTROL	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED
58223	-0.010900021	-0.13112688	-0.020532608	0.14202738	0.29728317	-0.27675056	0.07267809	-0.16607332	-0.050345898	0.2139759	-0.3686118	-0.43234587	-0.21641874	-0.4723587	0.112704754	-0.16673183	-0.1358633	-0.39473343	-0.059562683	-0.23187351	-0.45186853	0.14502192	-0.27182674	-0.3814006
97998	-0.090202805	0.13273573	-0.10027075	-0.042532444	-0.205126287	0.30539751	-0.312215325	-0.31726408	-0.482836245	-0.335976595	-0.61302328	-0.52250766	-0.943931125	-1.32079125	-0.7239747	-1.54044295	-1.2039089	-1.5366807	-0.6134677	-1.77558065	-0.961161115	-0.70243598	-1.04823065	-1.34034775
26384	0.051348688	-0.010503768	0.027008057	-0.040846825	-0.137685062	0.110677481	-0.14818525	0.07489586	-0.007574083	-0.19761706	0.029183388	0.060595512	-0.32866573	-0.1723156	-0.15000534	-0.109149218	-0.54511548	-0.164339782	-0.90622355	-0.37009716	-0.457296135	-0.717140915	-0.066056725	-0.509994265
27421	-0.13160324	0.15837288	-0.048412323	-0.026771545	-0.22983742	0.27824974	-0.21570015	-0.42850494	-0.36070633	-0.59680176	-0.51917076	-0.46938324	-1.7378273	-2.0442705	-1.2405357	-2.9462876	-1.8224497	-2.1332836	-1.197773	-0.7065182	-1.6850891	-1.5927105	-2.3384676	-1.8596802
72440	0.023036003	0.17961407	-0.05446911	-0.20265102	-0.11583233	0.17030048	0.2763853	0.11069584	0.15643787	-0.062205315	0.22833729	0.03497982	0.58051014	0.5862732	0.4846449	0.40275288	0.8020592	0.4630804	0.61450195	1.2412481	0.33031368	0.50350857	0.41300774	0.5733328
268860	-0.07228589	0.074651718	0.009405971	-0.002366659	0.041974185	-0.051379441	-0.239638329	-0.206262706	-0.345944405	-0.34873009	-0.09199619	-0.07487893	-1.07565438	-0.754580133	-0.74077929	-1.157038565	-1.243291277	-0.888591665	-0.944863926	-1.0172719	-0.595425956	-0.871339808	-0.804284575	-0.896275878
27357	0.412391655	-0.12530613	-0.143981935	-0.287084342	-0.126496078	0.27047682	0.118065358	-0.078688385	0.13157177	0.11523914	0.22688246	0.165670875	0.97200873	1.26285695	0.97168733	1.44246435	1.1541114	1.18770935	0.910043725	1.3224907	0.74535608	1.4366789	1.0657735	1.09433507
16816	0.065649986	0.028140069	-0.056977271	-0.093787191	-0.045174599	0.102150915	-0.162058833	-0.14941025	-0.29778957	-0.41414071	-0.415700905	-0.454228875	-0.6652317	-0.51982498	-0.305387495	-0.998273875	-0.42357349	-0.72203542	0.061195373	0.092370987	-0.180172445	-0.46409512	-0.42416859	-0.36926174
17859	-0.24323797	-0.4658308	-0.62862587	0.7090678	0.58615065	0.042476177	-0.70679	-0.74976254	-0.27622128	-0.049724102	0.08238745	0.1864295	-0.4387722	-0.54851866	-0.28180313	0.5511241	0.2786975	0.22733259	-0.108361244	-0.11028004	-0.43345594	1.1578155	0.38504362	0.06182623
14228	0.08822155	-0.13629436	0.0903635	0.04807186	0.14254856	-0.23291302	-0.18654346	-0.14075756	-0.26677036	-0.069654465	-0.26674747	-0.21673965	-1.0203485	-0.6909046	-0.70637226	-1.3112688	-0.8452139	-0.98608875	-1.5046549	-0.60361576	-1.003088	-1.8559294	-1.3830938	-1.4676638
66120	-0.17917252	0.17516518	0.11640072	0.00400734	0.082541466	-0.19894314	0.8096247	0.42092228	0.7179413	0.7037182	0.08764553	0.25943756	1.0356026	1.6189756	0.85813713	1.4549036	1.0642338	0.8328409	1.1188889	0.97094536	1.4281673	1.0381603	1.2854261	1.0879946
11472	2.848689	-1.4048195	0.19288301	-1.4438682	0.024682045	-0.21756554	-1.3622484	-0.16075373	-1.4900007	-1.8639159	3.0622754	0.2574377	-1.3629994	0.32056475	-1.3872471	-0.20428848	-1.3818564	0.09081745	-1.6044512	-1.0907965	0.17219639	-1.7236619	-0.1956892	0.18831396
67177	-0.047002792	0.044130325	-0.054798126	0.002872467	-0.10558319	0.16038132	0.84692764	0.37301826	0.1919918	-0.013811111	0.08462334	0.42925358	0.90019035	1.2261696	0.8894234	1.6048279	0.9798994	0.9017086	0.5868387	1.7787857	0.41318607	0.98122215	0.60874844	0.79117393
52837	-0.114599225	0.046735764	-0.008360863	0.067863465	0.215568545	-0.207208633	0.118304254	0.21957016	0.057720184	0.564243315	0.144584657	0.423347	0.560376175	0.59880924	0.57825375	0.580168725	0.675039775	0.413197515	0.664238915	-0.41550255	0.24528408	0.93106462	0.226280685	0.735060685
14411	0.09399891	0.14937878	0.02076435	-0.24337482	-0.14068317	0.11991978	-0.17520428	-0.2613573	-0.4685278	-0.10755825	-0.31004238	-0.33072472	-1.2107382	-1.2762747	-0.7607069	-1.9806528	-1.3217068	-1.229064	-1.3880196	-0.49273777	-0.81775856	-1.6544733	-1.2601299	-1.0930967
20181	0.11652088	0.24405003	-0.072660446	-0.36056995	-0.25055695	0.3232174	-0.0687418	-0.13233948	-0.3192873	-0.43247604	-0.55750275	-0.3893013	-0.48327732	-0.56574154	-0.32677174	-0.5480709	-0.73995686	-0.5806999	-0.40480232	0.08848667	-0.28402996	-0.40490818	-0.39569855	-0.8196621
66684	-0.10689831	0.023188591	0.18049526	0.08370876	-0.26486683	0.08437061	0.3967762	0.28476238	0.3203001	0.26683998	0.28571606	0.33072853	0.72946835	0.7017746	0.33115673	0.35641575	0.23456001	0.32412434	0.5875931	-0.23909855	0.5177927	0.4200201	0.5185671	0.4995432
63986	0.026912055	0.109001637	-0.014039994	-0.135913052	-0.011092345	0.025131861	0.730937011	0.93082744	0.55485677	0.410747685	0.440426038	0.693192953	1.422974927	1.373030467	1.515240973	1.389429754	1.610327039	1.15420836	1.18287324	1.487385887	0.841173169	1.359924951	0.932381969	1.09606137
15490	-0.12099075	0.118162155	0.049513817	0.002828598	0.21347523	-0.2629881	-0.06699848	-0.027068138	0.2986679	0.66090965	0.18064785	0.29117107	0.20265388	-0.01626873	0.14669037	-0.39890957	0.26099873	-0.28609943	0.47356606	-1.0251884	0.024354935	0.058021545	0.077557564	0.10309124
53317	-0.040392876	0.051270485	0.004321098	-0.010878563	0.09617138	-0.10049534	0.26039886	-0.20281315	-0.021922112	0.069416046	0.100115776	0.19301987	0.36778545	0.5068979	0.3668661	0.38395977	0.65225124	0.6524725	0.8300781	-0.096570015	0.6516552	0.64927197	0.31603622	0.9015589
106639	0.10771942	0.14386559	0.040961266	-0.251585	-0.06051922	0.019558907	0.08926964	-0.15409946	-0.16679001	-0.24265099	-0.21580029	-0.6286154	-0.2550125	-0.5798197	-0.17071533	-0.96195316	-0.306118	-0.94150066	-0.54823303	0.49080276	-0.26765442	-0.4642334	-0.6367674	-0.42963505
19775	0.011982918	0.25245571	-0.059631823	-0.26443863	-0.197896485	0.257528785	0.044456482	0.13095808	0.052722933	-0.344299795	-0.000967502	0.066442966	0.302744865	0.29134464	0.31877613	-0.24626017	0.64078377	0.21991205	0.300152775	-1.148777	0.199251175	0.115924834	0.193261147	0.37003947
69721	-0.26772388	-0.105609897	-0.326450509	0.373333437	0.254187582	0.072263082	-0.404806453	-0.47071012	-0.178344091	0.257344248	-0.066648802	0.139172397	-0.58154694	-0.394122927	-0.415106782	-0.016667847	-0.206999937	-0.01530171	-0.724087387	-0.529325157	-0.32722028	0.026369103	-0.053719202	0.025092442
16835	0.101820946	0.003216744	0.06818962	-0.105036736	-0.04093361	-0.027256012	0.115722656	-0.18435287	0.0871439	-0.07187748	-0.35770226	-0.2582283	-0.10604191	-0.77717876	0.022906303	-0.85860825	-0.34629536	-0.5676327	-0.34169674	0.11659908	-0.7848587	-0.87362957	-0.6532545	-1.4428325
13732	0.372184275	-0.159281255	0.115383385	-0.212902545	-0.15446305	0.039079666	1.2956114	1.06920745	0.77210283	0.56646347	0.80815625	0.973387	2.6358438	3.07693885	2.4811816	3.1949551	2.7814355	2.77952695	1.98213245	3.4270921	2.37901995	1.9911389	2.37799	2.41946725
66079	0.21411419	0.022961617	-0.019507408	-0.23707485	-0.20563412	0.22514057	-0.30414486	0.03067875	-0.34455585	-0.479064	-0.25368786	-0.23274899	-0.53670025	-0.10330391	-0.33485317	-0.7006674	-0.62156105	-0.47495937	-0.536582	-0.28164387	-0.23549461	-1.0495024	-0.53794384	-0.19204617
20443	-0.020266533	0.038111687	0.15314388	-0.017846107	0.30660534	-0.45975018	0.37654877	-0.5216017	0.23683834	0.15626049	-0.77894306	-0.47237587	0.22646809	0.36225033	0.58004475	0.7821474	-0.18539524	0.33117008	0.38933086	1.0818148	0.6688652	0.608016	0.97939205	0.3025713
319660	-0.07733202	0.07475567	0.013309479	0.002576828	-0.18380594	0.17049599	-0.03836012	0.042455673	0.009530544	0.032094	-0.061453342	0.07676506	-0.007178307	-0.24489975	0.13721132	-0.41413832	-0.026880741	-0.07778978	-0.26121712	-0.2076087	0.1090703	-0.35367727	-0.36084127	-0.005549431
20345	0.069509506	-0.10639	-0.13979101	0.036881924	-0.1014781	0.24127007	1.8302474	1.2566738	1.4305663	1.316114	0.6362114	1.1581421	2.7201247	2.7113733	2.6805701	2.9753323	3.0942311	2.4101944	2.0323653	3.5628695	1.8573856	2.2511134	2.031786	1.9799976
66047	-0.11817455	0.08784962	-0.071621895	0.030323982	-0.09112644	0.16274929	0.18921947	0.35410213	0.017077446	0.10801697	0.25539112	0.27082253	0.3537779	0.73837185	0.31932545	0.37951946	0.53973293	0.8029032	0.5193224	0.8256731	0.49190712	0.35384464	0.34773254	0.5135393
66414	0.048662186	0.096860886	-0.038989067	-0.14552498	-0.12501049	0.1639986	0.09876728	0.2485075	-0.001825333	-0.025792122	0.21783161	0.11793423	-0.44342804	-0.47067738	-0.20849037	-0.75918293	-0.5090456	-0.3150797	-0.46738052	-0.550045	-0.5993042	-0.8902836	-0.7450609	-0.56846905
233199	2.4920082	-1.3684335	0.12667322	-1.1235752	-0.21921015	0.0925374	-1.345212	0.023050785	-1.3272986	-1.2685771	1.3620458	-0.014317513	-1.1010542	-0.22394705	-1.2645526	-0.2947235	-1.2117839	-0.009430885	-1.2429695	-1.2922511	0.005284309	-1.445818	-0.21365929	0.041076183
21924	1.6046829	-0.81256104	0.108683586	-0.7921219	-0.24018383	0.1315012	-1.0264645	0.35551977	-0.97387123	-0.80903244	2.2961898	0.55526876	-0.95638657	0.11146164	-0.24282646	0.15814495	-0.7135687	0.069253445	-1.1788054	-1.001018	0.081737995	-1.3546028	-0.03489256	-0.0350461
15512	0.136260748	-0.032903193	0.007742405	-0.103357791	-0.098824027	0.09108148	0.015707017	0.064324854	-0.124346257	0.073237419	0.166873214	0.048768285	0.95993733	1.20913435	1.0380833	1.0286758	1.34795165	1.0859935	0.89857747	1.0388367	1.0565269	0.57316399	0.8590019	1.470866
65106	0.160015105	0.010996578	0.011712551	-0.17101097	0.014602185	-0.02631426	0.299942015	0.230795385	0.24722481	0.241697309	0.114393712	0.09216451	0.70471383	0.427822115	0.396304135	0.43782378	0.235537525	0.5740199	0.20563507	1.19487475	0.15365219	0.159719465	0.3257246	-0.071024415
227960	-0.075668017	0.125292301	-0.023202419	-0.049623332	0.06483189	-0.04162995	0.261782009	0.170554477	0.31326389	0.537099346	0.170427323	0.340974493	0.874535882	0.546685547	0.881147227	0.486989337	0.689034788	0.329037973	0.56595214	0.19693567	0.310224383	0.595956177	0.240908627	0.449461617
216549	-0.09472942	0.19502163	-0.03070736	-0.10029125	0.14615726	-0.11545086	0.22951603	0.14201641	0.2488451	0.1209507	0.3046217	0.1505394	0.21814632	0.31134033	0.12147999	0.48850536	0.20038223	0.14083958	0.18687534	-1.3213358	0.07071686	0.13166904	0.18153	0.44385433
21928	-0.121218048	0.099021595	-0.065406481	0.022196768	-0.31827577	0.38368257	0.935181943	0.199387549	0.58938502	0.667511937	-0.41017691	-0.07250913	1.325004867	0.388187093	1.400937733	0.428910893	1.63506	0.050046604	0.47399266	1.996969567	0.091501871	1.035735133	-0.411419553	0.27496497
11736	-0.007076263	0.1375885	-0.028344154	-0.13051224	-0.0942049	0.12255001	0.541543	0.26260853	0.46344948	0.02220726	-0.0858717	0.26905346	0.3899021	0.47239113	0.6219444	0.42841625	0.75655365	0.17430401	0.18920135	0.17155647	0.21339703	0.25616074	-0.06439972	0.4731207
17299	-0.081944625	0.029434047	-0.011050702	0.052511055	-0.014535744	0.025587083	0.200290363	-0.112996898	0.244197053	-0.024359067	-0.529544667	-0.366304717	0.448390649	0.27781423	0.321543693	-0.084479172	0.182308037	-0.094467321	0.22485447	0.393760681	0.275469779	-0.13851961	-0.124477862	-0.108326117
66048	0.019456863	0.032966614	0.013253212	-0.052423477	0.1775713	-0.19082165	-0.36450958	-0.11126995	-0.2994671	-0.23746204	-0.014378548	-0.08768654	-0.407135	-0.3304615	-0.34819984	-0.8004675	-0.4955864	-0.3903532	-0.27732944	-0.4970131	-0.11721897	-0.5486679	-0.43212318	-0.5329733
108687	-0.107844828	0.113577843	-0.081600666	-0.005733013	-0.11248684	0.194087981	0.150595665	-0.138854028	0.07204485	0.213919638	-0.390090465	-0.374878166	0.615656843	0.463555343	0.75354385	0.537656785	0.723771333	0.34461975	0.471930745	1.028059468	0.77510214	0.489512915	0.917243723	0.085888863
100182	-0.01910448	0.13407326	0.000157	-0.1149683	-0.004069328	0.003911972	1.1279545	0.54241514	0.8350048	0.49970245	0.45609856	0.56551695	1.4957352	1.4467587	1.5758228	1.457849	1.860712	0.92065763	1.257863	2.3942986	1.0127892	1.5168381	0.88433886	0.9274516
18003	0.000766755	0.027234078	-0.144471647	-0.028001788	0.109270575	0.03520155	0.8241353	0.67283582	0.733794225	0.583571925	0.6158719	0.64906455	2.0137281	2.27163225	1.53286835	2.1073518	2.23771665	1.9412999	2.0091558	1.6316385	1.85926625	2.10043905	2.125021	1.9236531
57279	0.108980816	-0.127031487	0.100431283	0.018051147	-0.059418677	-0.04101181	-0.103892327	0.072662033	-0.236034875	-0.452787717	-0.151579383	-0.088051003	-0.394751547	-0.184623878	-0.029557229	-0.512329113	-0.581815413	-0.53025913	-0.215557418	-0.273658753	-0.323310371	-0.496777683	-0.40546529	-0.706267677
13835	0.06679809	0.064950347	-0.089201449	-0.131748859	-0.021903755	0.111104608	-0.261357548	-0.263087393	-0.2169919	-0.43257462	-0.311293842	-0.394814255	-0.459786533	-0.226212383	-0.403162005	-0.57978833	-0.758579123	-0.32850111	0.011745096	-0.254964713	0.021923542	-0.417097338	-0.18830323	0.111376048
15559	-0.15285921	0.12792492	-0.16207504	0.024933815	0.2015562	-0.03948021	-0.34472466	-0.04051256	0.03141117	-0.22509861	0.15719795	0.090229034	0.9359641	1.6210427	0.718977	1.3572116	0.6108308	1.9608722	0.65186834	0.28695917	0.58024025	0.5669608	1.2431779	1.0185399
13136	0.10544205	-0.07445526	-0.079473495	-0.030986786	0.015623093	0.0638504	0.43992615	0.58685684	-0.14714241	0.532815	0.91085434	1.0051241	1.1021252	1.0145845	1.1609554	1.5073547	0.70856667	1.4653187	0.6644459	-0.13682747	0.96561146	0.95238495	0.924181	0.94405746
21815	-0.154326917	0.032187619	-0.161607902	0.122139141	-0.065731525	0.227338947	-0.15379922	-0.455329747	-0.34292062	-0.08443864	-0.209494753	-0.242399057	0.4176925	0.2846535	0.297260762	0.648474687	0.155062677	0.299297492	-0.129868825	0.41946634	0.5614136	0.460035633	0.150934855	0.267093173
52430	0.02139918	0.053314844	-0.078443844	-0.074714025	-0.109263419	0.187707582	-0.095836957	-0.008277577	-0.299946467	-0.374866178	-0.124245642	-0.138592718	-0.52451071	-0.130251563	-0.232937496	-0.587920827	-0.298329987	-0.367651303	-0.243367511	-0.668315877	-0.074399311	-0.483057653	-0.179789227	-0.097215971
68565	0.058962822	-0.047772408	0.012932777	-0.011193275	-0.14625645	0.13332272	0.003336906	-0.06615353	-0.06470966	-0.25744534	-0.22903728	-0.096447945	-0.38505268	-0.32505703	-0.41102505	-0.6742048	-0.3088789	-0.09575176	-0.50947	0.43632984	-0.46705818	-0.77416134	-0.6834793	-0.22717571
52633	-0.384893881	-0.175614835	-0.470086585	0.560510146	0.105103015	0.36498308	-0.354656708	-0.791497705	-0.433565615	0.28953028	-0.28996229	-0.088853835	-1.3804593	-1.5713539	-0.99531412	-1.5201449	-1.041235	-1.1773076	-1.71719935	-1.46430825	-1.4119692	-1.000589865	-1.25200703	-0.87684105
15953	-0.55964565	-0.000985	-0.48740864	0.56062984	0.5740881	-0.086678505	1.969037	1.378892	1.7599516	1.8173084	1.6356516	1.8468657	0.800128	0.61933804	0.9810152	1.5755167	1.5698185	1.4494829	0.25049782	0.70987797	0.40336895	1.5977526	0.5676975	1.2832537
11737	-0.340672813	0.134755453	-0.152301784	0.205917365	0.011729559	0.140572867	-0.192632361	-0.294281634	-0.15406545	0.081478757	0.08042526	0.107982	-0.754700987	-0.9353962	-0.47145907	-0.55172857	-0.3608001	-0.623117453	-0.586654663	-0.938421877	-0.860809007	-0.10556094	-0.52951622	-0.916784933
67392	-0.53654957	0.015091896	-0.45197248	0.5214586	0.081300735	0.37067223	-0.8724451	-0.31446838	-0.610507	0.45969963	0.2478733	0.6161175	-0.67278194	0.06594372	-0.36501217	0.36859703	-0.17961025	-0.6025915	-0.053790092	-1.051343	0.062101364	1.0705519	0.20956516	0.5059891
11857	-0.05582356	0.001493693	-0.095771553	0.054329875	-0.141212941	0.236984015	0.946919189	0.732759012	0.618463052	0.623755925	0.390203485	0.573244105	1.896643153	1.642025215	1.96120167	1.7976105	2.2405112	1.605124485	1.737001445	2.324536275	1.277421222	2.03820535	1.273845419	1.337188946
18719	0.010793686	0.26539707	-0.18538618	-0.27619123	0.08302975	0.10235739	-0.007125378	0.12607527	0.027090073	0.015865803	0.005516529	0.10133028	0.6126299	0.5896244	0.9200587	0.5444617	0.8910141	0.26818275	0.80102205	0.94727325	0.1500454	0.93415546	0.24551153	0.24926949
19130	0.154941085	0.34116698	-0.025873185	-0.49610854	-0.011674882	0.037548067	-0.184027195	-0.195493695	0.18162012	-0.553480145	-0.054487226	-0.055782797	0.023773675	0.02887869	0.2516208	-0.34945583	0.419922365	-0.192278864	0.306720735	-0.37917018	0.297848703	-0.02663279	0.22193384	0.5239172
15270	-0.01283741	0.05892849	-0.048189163	-0.046092033	0.22045708	-0.17226791	1.0976276	0.19692421	0.68305683	0.5032873	0.010791779	0.28501797	1.9742804	1.6639605	2.090251	1.821476	2.1864672	1.4098339	1.3873644	2.7622385	1.0262995	1.4997377	1.3496227	1.3848
20937	-0.05048752	0.17822313	-0.046613216	-0.12773514	-0.3622017	0.40881538	0.39938354	-0.069574356	0.059403896	-0.15091562	-0.2964878	0.16277266	0.33337402	0.6232176	0.604372	0.3261757	0.7254572	0.4301815	0.08191252	1.1794395	0.20833445	0.13817549	-0.07094002	-0.03904009
18048	-0.209801517	0.153242589	-0.305046243	0.056558133	-0.070964495	0.37600994	0.721589253	0.53359	0.610835253	0.66611687	0.606419577	0.384771343	1.036153013	0.450273197	0.672885733	0.223971997	0.331368127	0.925642333	-0.18668159	0.794812983	0.257034303	0.264081958	-0.005901653	1.214727067
22145	-0.0387702	-0.12626457	-0.104935646	0.16503382	0.27785397	-0.17291689	0.07849932	0.04032612	0.1738782	-0.23579168	0.04816723	-0.3740697	-0.17110062	-0.073082924	0.33774042	-0.29094172	-0.099144936	-0.49051	-0.3966589	0.23589182	-0.47614145	-0.45142078	-0.66970015	-0.67304754
58992	0.012585004	0.037713052	-0.157999357	-0.05029901	-0.331034023	0.489033703	-0.076233547	-0.0969642	-0.27718894	-0.105986274	-0.419779143	-0.27755101	-0.386012713	-0.369166053	-0.075620969	-0.719040867	-0.469988503	-0.631326367	-0.218254407	0.03625965	-0.098997435	-0.385302547	-0.468037923	-0.50970426
15463	0.050256729	0.204843523	0.036096095	-0.255100012	-0.180702685	0.14460611	0.5604253	0.29045343	0.164889338	0.127888204	0.207707885	0.22465038	0.945101715	0.8425131	0.66129305	0.82168245	0.63181305	0.765590175	0.85533238	0.26392746	0.45998813	0.69179058	0.43334866	0.384278765
232879	-0.12570977	0.215239765	-0.01006794	-0.089530709	0.178543093	-0.168474673	0.530210975	0.30319262	0.554122685	0.298491475	-0.01954031	0.14960003	0.955319405	0.85564422	0.92080115	0.7349751	1.23797035	0.777535435	0.5859189	1.4859848	0.35671115	0.29365444	0.658893585	0.44075585
66251	-0.15045023	0.3208518	0.09487295	-0.17040062	-0.12654066	0.03166771	0.82505465	-0.0825243	1.0787902	0.592011	-0.043652534	-0.12155533	1.667604	1.3782783	1.201036	1.3747172	1.8272481	0.816484	1.1944747	1.571384	1.6485105	0.89351606	1.1648364	1.2371955
11910	0.080251694	-0.14864254	-0.19202995	0.0683918	-0.23749828	0.4295292	1.175715	0.4704318	0.9460349	0.076256275	0.1812892	0.83450556	1.7418952	2.563496	1.4815955	2.5049453	1.8185868	1.9190898	1.1790195	2.068849	1.4874787	0.8656535	1.9383883	1.610229
93675	-0.13571072	0.20179701	0.080281734	-0.06608486	-0.036327362	-0.043955326	0.03806877	-0.09305	0.21836281	-0.20585442	0.06385136	0.118869305	0.52766323	0.5389366	0.53556824	0.62455463	0.40931177	0.42748785	0.302588	-0.016050816	0.2702737	0.3853917	0.43459892	0.38378048
56724	-0.2520957	-0.102674486	-0.306848775	0.35477162	0.161856652	0.14499188	-0.050153255	-0.14471937	0.11709404	0.32204723	0.269340515	0.318347455	-0.321971415	-0.01231337	-0.101870539	0.22638703	0.264146805	0.40113068	-0.075452805	-0.410755635	-0.044725415	0.33220291	0.12051773	0.28111076
80879	-0.051354408	0.051213105	0.181787015	0.000141463	-0.111231487	-0.070555529	-0.04403178	-0.091774622	0.041998705	-0.080454348	0.009744485	0.02180926	0.085426967	0.054928145	0.085718313	-0.04773744	0.072655838	0.084503016	-0.017954033	0.202463156	-0.036281109	-0.0668691	-0.010612648	0.092802957
56428	-0.068863868	0.213685673	-0.097836815	-0.14482212	0.093301137	0.004533769	-0.1135753	0.073125841	-0.234724997	0.046798388	0.125120162	0.065639495	-0.455548287	-0.48074436	-0.532396007	-0.75194423	-0.85851129	-0.53342754	-0.301227253	-0.710172967	-0.459954587	-0.419552167	-0.49367841	-0.485422133
72258	0.08619547	-0.12580395	-0.002175331	0.03960848	-0.149405	0.15157986	-0.2009182	-0.3407607	0.050107956	0.1106329	-0.32691622	-0.49707413	-0.29816198	-0.26842165	-0.24044704	-0.6764388	-0.5962658	-1.0872755	-0.5188961	-0.65460825	-0.5405426	-0.5957122	-0.8408327	-0.72206783
241732	0.035957813	0.05079651	0.29842615	-0.086755276	-0.040976048	-0.25744963	0.40306044	0.17978144	0.2589388	0.11860132	0.4114747	0.25299406	1.0909677	1.4149914	0.9511094	1.4088383	1.1449008	1.4229412	0.8131299	1.8636823	0.75351334	1.0314069	0.9228029	0.85960865
