#NAME	GSM1704234	GSM1704235	GSM1704236	GSM1704237	GSM1704238	GSM1704239	GSM1704240	GSM1704241	GSM1704242
#CLASS	CONTROL	CONTROL	CONTROL	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED
66142	11.92301839	12.0404317	11.9174427	12.01709974	12.21016599	12.10395052	11.74885621	12.0345855	11.9910592
69399	7.41751537	7.272465818	7.46793243	7.117016526	7.054012817	7.088586525	8.02869035	7.280873141	7.692276064
19731	8.658888507	8.423453926	8.172676891	8.750049039	8.37605274	8.405904179	8.423453926	8.121169672	8.431777212
226519	7.795675762	7.8757385	7.922012662	8.049094531	7.964069688	7.928994247	9.05673883	8.586664637	8.698365745
19775	9.084649003	8.922631956	8.932505736	8.612571226	8.736279901	8.723574121	8.423851673	8.677397146	8.558281665
104009	11.08526619	10.91977669	10.83205643	11.25554789	11.13291971	11.22043885	11.14911636	11.7095289	11.13700873
20652	8.034289712	8.08008466	8.144056571	8.926883572	8.542084128	8.28533958	9.866768192	8.749512923	9.697022659
71679	8.652891508	8.618664263	8.575556449	8.684811146	8.91925182	8.863792751	8.670286196	8.482287156	8.71854646
12301	10.06205264	10.7717944	10.21033995	10.26664533	10.43677521	10.37166257	9.458418114	9.899702012	9.770965212
226564	9.475632221	9.499940299	9.543807292	8.600149364	8.880452721	8.809696853	7.167035966	8.10632622	7.804079008
14261	12.52356963	12.71152884	12.39828079	12.3436443	12.43187626	12.38659753	10.07954898	10.9182487	11.42342237
14262	12.74819997	12.89302502	12.87521821	11.69585704	11.87922541	11.83033352	8.41699861	9.693039623	10.76602172
11931	10.64143849	10.73018824	11.26833873	10.59070704	10.3028391	10.28658305	9.557624721	10.54760472	10.48280141
108735	10.69566818	10.45738484	10.28616933	10.0507516	10.04904959	10.06118425	8.816878824	9.33560821	9.408592863
226594	6.668855658	6.602607657	6.782013122	7.037895628	6.736400526	6.818394512	8.073903243	7.505202003	7.751581602
66594	10.13204696	10.46420965	10.42891315	10.50268847	10.64983662	10.47908084	10.47351025	10.73843211	10.39033136
80914	7.491611827	7.61767756	7.510090338	7.481379575	7.385630346	7.203707834	7.531523178	7.266701808	7.618342252
66447	8.038242093	8.263541352	7.987284413	8.038242093	8.10494154	7.944249085	8.163476552	8.047131701	7.641788222
19736	5.95162064	5.910244706	5.906635303	6.020502183	5.974802381	6.044505098	8.334983547	6.158781815	7.925472616
15490	10.44179089	10.75315611	11.22323418	10.30513882	10.45262174	10.35675541	8.065749896	10.01432258	8.697057881
107652	8.350907524	8.722007324	8.911152861	8.664085169	8.940086448	8.451375274	7.94472141	8.752212541	8.30829691
70729	7.401401474	7.096397469	6.911714396	7.625962572	7.201145091	7.109006374	8.011086055	7.868024198	8.15517238
98752	5.616409533	5.692660536	5.692660536	5.956016274	5.692660536	5.681770565	5.769118582	5.714002543	5.652250324
14130	10.064082	10.15962742	10.05840527	10.41874548	10.3404544	10.26255661	10.62463612	10.3404544	10.68957286
14131	7.156695454	7.54692526	7.508367336	7.890883902	7.758215491	7.762967155	9.251231531	8.365408988	9.026798643
226646	10.61410057	10.67151175	10.60805342	10.6880209	10.78282534	10.83088232	10.66779069	10.76463623	10.43838616
30941	9.479351254	9.75397013	9.014195626	9.145480421	9.002370177	8.992916756	8.759135217	8.729056735	8.716000836
17085	6.578395555	6.917691261	6.995190068	7.681151636	7.270812274	7.23704279	7.259910081	6.920199512	7.567373527
12372	5.288485573	5.521792246	5.319234183	5.233304977	5.310387393	5.360682418	5.415762505	5.356102122	5.285799223
98660	6.501577231	6.024239542	6.540289173	6.381113043	6.413424143	6.433050867	7.222754842	6.704940481	6.840411944
20219	11.59887725	11.84450366	11.32060184	12.55016273	12.68555307	12.6876279	12.3828349	13.09579274	12.84805343
14125	5.037512129	5.268453286	5.305071812	5.117591062	5.057948047	5.211628087	5.150614185	5.131790868	5.081185018
13349	7.10748355	7.036285068	6.800127053	7.108330737	7.076394807	7.007914875	6.887116916	6.852910575	7.297631178
15951	8.101462508	8.089562702	7.426913652	9.65378538	9.890525357	9.133463807	9.560192379	9.06964144	10.35798573
15950	8.950300836	9.169910983	8.50532056	9.902592832	9.919657027	9.348143816	8.669437434	8.347106526	9.800419191
26388	5.796613393	5.951070082	5.617885562	7.214065237	7.077845932	6.416200868	6.447377681	6.16272323	7.453863212
226695	6.438680061	6.363159321	6.047853725	8.243426857	8.692685193	7.5904758	6.843586008	6.391137758	8.858689212
23893	7.204484516	6.524673262	6.856831031	6.936067028	6.76869054	6.941930178	7.672857828	6.733027313	7.092541027
14194	11.05561402	10.89878298	11.9317436	11.25489536	11.08976951	11.12693603	10.53710245	11.49028015	11.15579433
545389	7.129674267	6.851337129	7.301166349	7.391960014	7.238385152	7.161504983	8.001886986	7.726152978	8.276879354
23797	8.198497303	8.1201168	8.322002141	8.342990112	8.276291764	8.104629082	9.155890174	8.450415473	8.789916968
11566	9.346012227	9.612981701	9.616287778	9.317119576	9.077469165	9.134243209	9.325805741	9.464392577	9.347747129
51810	11.05118536	11.24102682	10.86862539	11.05162179	10.91701854	10.93075756	11.21449118	11.35516949	11.30536416
15278	9.702196059	9.777341278	10.09597606	9.221498006	9.296245288	9.371816728	8.150616253	8.918803326	8.880475359
226747	10.06368025	10.14459483	9.856947881	9.653313814	9.65627567	9.586966252	8.893026512	9.637339442	9.363766641
67426	12.04560261	11.80215366	10.68138781	11.25686051	11.06267034	11.02454188	9.284806062	8.930769136	9.691224225
19165	9.854144621	9.735733191	9.681963513	9.558750304	9.274532226	9.273576791	9.415166752	9.033994392	9.135329542
277333	7.463563976	7.038576504	7.166349394	7.035862724	7.095163346	7.10575601	7.088306687	6.816716689	7.088306687
13849	11.14078254	10.95988528	10.71257891	10.95988528	11.07157553	11.38170143	10.84368088	10.93746175	10.69085525
15284	7.63384326	7.482856742	7.872435347	7.886071247	8.03767401	7.862435687	8.636651622	8.004820722	8.350798409
381314	9.371237554	9.568167459	9.232531302	9.19663351	9.232626635	9.224893519	8.543924089	8.939007126	8.877386555
226823	7.679002165	7.678280709	7.469897891	7.494134465	7.679002165	7.666895229	7.679002165	9.083738695	7.864965973
56330	11.44943159	11.45612008	11.26051833	11.0649892	11.34154133	11.32650933	11.11078005	11.3832877	11.17079983
226830	9.373666809	9.323801111	9.030134256	9.01053424	9.118944932	9.088280222	8.385272996	8.434023332	8.250958258
19130	10.51523781	10.32787915	10.20981822	9.941814944	9.984413977	9.770809924	9.215826437	9.577768906	9.812739233
11910	7.692270799	7.680586234	8.769121725	8.093490616	7.944646541	7.450811862	10.6544775	9.435681944	11.26769018
66208	7.643940152	7.421850934	7.375279852	7.541869716	7.592083626	7.541869716	7.910165043	7.378647177	7.629017539
14869	9.222534011	9.431347288	9.16437811	9.936663404	9.799647214	9.798965356	10.48036409	10.59448158	10.27725308
15483	12.15869982	12.04841645	12.1127096	12.03180421	11.98279791	11.99755363	10.26832226	10.95902775	11.51852248
14373	8.185912632	9.389901753	11.26799287	10.00152274	8.663820923	9.027512794	9.266824438	7.869286098	8.802298115
108853	6.741005965	6.731762121	6.559027611	6.774210492	6.837601693	6.602582562	6.399713987	6.361132319	6.597635181
66084	9.414227276	9.860837036	9.370900255	9.433313468	9.369765922	9.469837291	8.702937485	8.791997258	9.071384184
237253	6.218377221	6.328840324	6.234570428	6.430439777	6.342285599	6.475995733	6.830234487	6.849494793	6.563298653
237256	6.860685555	6.959373981	6.920377306	6.990660261	6.959373981	6.862800597	7.278099292	7.069985331	6.847969189
13853	6.405122663	6.500290421	5.861284961	6.666192785	6.500290421	6.61302165	6.687672825	5.687365484	6.504540832
30058	9.00489654	9.069433704	9.25840121	9.18329434	9.171659636	9.228369395	8.870611262	9.852684479	9.22339547
17684	9.237507342	9.490215276	9.09126015	9.224163128	9.061333523	8.776656967	10.76241308	8.839176587	10.95979335
15979	9.037040255	9.049586145	8.878149223	8.906952641	8.675758007	8.739787806	10.07482848	9.706612677	9.707571106
17761	7.970786596	8.14545168	8.168632762	7.808378272	7.808378272	7.808378272	7.059194024	7.470818968	7.53115248
52906	5.102743849	5.522128265	5.60397972	5.485847398	5.467763314	5.567932417	6.234352339	6.019793854	5.756098901
56422	10.00409167	9.976447895	9.814951528	9.601101459	9.574813549	9.687202127	8.758659199	9.359369086	9.338726429
237320	11.94243239	11.97910416	11.59500752	11.30926114	11.21772554	11.21315569	9.270462689	10.36851987	10.34562241
20393	8.309008514	7.729729863	7.888588958	7.560748308	7.574436603	7.592119067	7.793210116	7.784414164	8.31484599
19369	4.392107098	4.392107098	4.184692636	4.332861603	4.563391407	4.267765105	4.469457344	4.535133554	4.522005593
26464	9.114844388	8.885087099	8.873753158	8.90994154	9.301815572	8.948016834	7.345961627	8.564044567	8.277753737
22361	10.53667491	10.15111406	11.20035157	9.732111442	10.50013156	11.12193676	8.197205098	9.24237473	8.843619082
53331	8.2332236	8.370146501	8.396493342	8.387251862	8.477589023	7.884092514	8.812862769	8.670392063	8.826837205
14219	9.022333854	8.04426864	10.04817683	8.504745792	8.115793447	8.318307854	10.85907639	10.18801768	10.31559623
73910	7.756177398	7.643817732	7.601338115	7.608657057	7.568416978	7.816645724	8.096177916	8.481949466	7.875655166
23980	9.537783308	9.822237168	9.72342633	9.859314205	9.900405885	9.874445917	9.337764323	9.864417984	9.513081121
69692	6.323218331	5.858371521	5.968682922	6.197882362	6.293519611	6.197497607	6.948554191	6.318239911	6.726134311
57430	8.513344785	10.31774171	9.085346026	9.275475337	10.18211578	10.05813361	4.252437389	5.486189201	7.66144295
14302	7.237300199	7.8201887	7.361390961	7.405817306	7.289726698	7.038573753	7.130025313	7.600896557	7.361390961
19714	8.104197573	8.207970102	7.820951595	8.18490495	7.973561654	7.973561654	7.962326681	7.761356349	7.973561654
78334	8.04613947	7.533875679	7.71434373	7.867246558	7.50651738	7.792931381	8.046845582	7.71754008	8.069405293
70503	8.17960665	8.255524927	8.02063762	7.556671305	7.65434662	7.556671305	6.207452446	6.398983758	7.06358712
327747	5.755088602	5.841366493	5.945307066	5.632585086	5.767757839	5.767757839	5.90855354	5.767757839	5.774092457
171580	6.418649003	6.591751202	6.985669363	6.843119183	6.68245447	6.63195078	7.384661487	6.938975948	7.327339388
53599	12.50936474	12.5424156	12.31154586	12.48325232	12.45782952	12.43938507	11.7915288	12.19895118	12.2904874
54198	10.65965046	10.45759177	10.43752001	10.44707565	10.35467512	10.3474204	10.05985238	10.01374643	9.987547159
14628	9.161429159	9.172858189	8.996613316	9.271447642	9.157815538	9.058266142	8.587581047	9.215104298	9.152439914
140740	10.48540099	10.7326318	10.42387195	10.37318277	10.52674459	10.42631508	9.608708889	10.42229122	10.08532246
12484	6.988584275	6.736308565	6.74242713	7.891637952	6.333103898	6.175759357	9.096411567	8.286481625	8.937218868
170728	9.482515311	9.728046832	9.377170626	8.959999824	8.968219547	8.959999824	7.365396792	8.398495222	8.069197796
11793	8.930303207	8.939249272	8.351961472	8.75763651	8.701792369	8.839746349	7.97136015	8.565372814	8.417503867
209462	6.116270361	6.035836662	5.908141893	6.170382289	6.025575055	6.062988166	6.116270361	6.116270361	6.431290043
14727	6.359906819	5.938146848	6.469041371	8.018656563	6.93115966	6.592953132	9.56015071	8.019196066	9.858608503
14728	6.771686567	6.578483836	6.625095336	8.391674131	7.625164867	7.354315176	9.359180277	7.949373115	9.652487951
215031	6.762694692	6.584921845	6.757071146	6.722355235	6.765493241	6.775786257	7.340006863	6.94783022	6.702710893
52014	9.642473188	10.32495179	10.1434773	10.21385359	10.32495179	10.32495179	10.41389739	10.72835891	10.57658071
268567	7.379383553	7.267778258	7.215529027	7.748002931	7.32324277	7.155058559	7.103816592	6.811447161	7.215901822
14609	7.112692416	6.840920051	6.869181677	7.223235554	7.197676061	7.448294644	8.66994213	7.665669283	9.536336557
18148	10.09471708	9.990327842	9.839484274	10.53689192	10.35458788	10.32701982	10.7544591	10.33851473	10.80980848
15500	9.027629274	9.112454124	8.95053957	9.347313105	9.817886447	9.616167195	7.670566719	8.398434184	8.197940753
57319	10.44899592	10.56017895	10.55109275	10.44899592	10.44899592	10.43286268	10.46594335	10.04519732	10.65079873
70297	7.916576478	8.163071614	7.886842908	8.188375528	8.163071614	8.163071614	7.91562637	8.555850694	8.722528876
19386	9.346545577	9.415991147	9.579833743	9.318356009	9.218749327	9.255979992	9.11782368	9.887319439	9.747625343
18451	8.199950873	8.383542563	8.373165231	8.861335787	8.732815711	8.642071945	9.672190285	8.297340561	9.294250704
69836	10.72953652	10.54838269	10.31913753	10.69943272	10.8091943	10.72249191	9.338657101	10.70316919	9.982112192
19156	12.33672835	12.16233387	12.22548805	12.56217921	12.32819052	12.37245853	12.84636723	12.41340253	12.80041249
13180	12.97128605	13.02422479	12.82213681	12.88616565	12.83467026	12.83593118	11.5161316	12.25570235	12.18140574
11898	13.01892307	12.85612097	13.11627423	12.94887387	12.79230924	12.73132365	12.30714916	12.73747486	12.858301
73132	11.28458414	11.18530317	11.23159124	10.9212911	10.93981777	11.03621067	9.453648024	10.35986799	10.25648074
67307	9.87206404	9.83337108	9.915899364	10.29599203	9.933485538	10.08070678	8.691405428	8.592748204	9.21007446
68371	11.25759479	11.11790826	11.05736158	11.18504028	11.1452687	11.02470556	9.975189795	9.516249472	10.74531892
30045	7.510685952	7.822985631	7.402385276	7.774899281	7.694416897	7.808558288	7.882879544	8.547479473	7.859196485
69718	9.922309013	9.903685471	10.54643418	9.586845489	9.545650723	9.805706604	10.25793855	9.972257629	10.88215712
14687	5.724781815	5.642289096	5.751235009	5.601777921	5.597417147	5.6859953	5.841466051	5.642289096	5.649118377
103149	11.23326393	11.19746091	11.236856	11.09184508	11.10518509	11.1023594	9.809637788	10.59746118	10.40687425
70377	7.119285962	8.129334589	7.356457748	7.974476504	7.642731838	8.774572348	7.405311658	7.347770917	7.695929379
103172	12.15625834	12.08214917	12.19648292	11.79337845	11.87703418	12.10638421	10.41054636	11.24282191	11.28617565
22364	5.755092409	5.333173959	6.10705142	5.668587696	5.753237326	5.753237326	5.930630581	5.912194241	5.753237326
16987	9.619048859	9.745409886	9.288677596	9.412806631	9.832016037	9.261156732	7.665796338	9.58453528	8.161318953
14317	10.86960086	10.72241089	10.87581695	11.00246738	10.72649856	10.69510649	10.13514352	10.31554882	10.36531422
80294	8.551549925	8.266765574	8.545425098	8.175928143	8.131484055	8.032248823	8.61315761	8.633814856	8.240745749
16414	7.643074061	7.640191413	7.826820444	8.828618433	7.933752494	7.99631092	9.828723684	8.716364491	9.644037027
108705	11.58492334	11.39212988	11.43413882	10.86044458	10.92082626	10.92082626	10.31392072	10.21168596	10.38509635
20610	9.853286664	9.639146233	9.395246813	9.593937255	9.563956978	9.627169501	9.329664762	9.630075051	9.270913645
13014	10.13882954	10.22194822	10.22194822	10.12862393	10.04753884	10.00641499	11.09879593	10.49852071	10.99297436
216136	8.023657819	8.034661123	8.350361375	7.977920209	7.889129281	8.026621121	7.948652028	7.91867522	7.658990425
18483	6.655184587	6.607232676	6.947395968	6.728542201	6.771519633	6.870673175	7.887036754	7.287170759	7.197773939
19152	5.891321526	5.964952434	5.961011835	6.408722288	6.408722288	6.283221962	7.784263083	7.869211532	6.863587453
50701	6.595728893	6.528436387	6.696281328	6.432492282	6.369552032	6.696281328	8.558668381	8.19952746	6.806720941
11537	6.499930292	6.587470736	6.446321879	6.446321879	6.523426974	6.48284061	6.384366431	6.46996018	6.280525548
216156	9.398201309	9.681200924	9.522218459	9.441226734	9.555087524	9.484791532	8.181572051	9.1915494	8.76421389
12798	7.601910109	7.837426596	8.337785036	8.337785036	8.080699391	7.84999311	9.947367233	9.107996527	9.052657774
27403	6.88797125	7.020896776	7.095138894	6.989172255	6.889637718	6.970110285	7.493252169	7.288035513	7.045855241
70719	6.920918176	7.018419441	7.341414195	7.341414195	7.047503332	7.004767242	8.558762055	7.842337159	8.254012533
66043	13.22312214	13.20910563	13.13616028	13.01293996	13.0697602	13.03292646	12.49143263	12.84962145	12.69067049
12696	8.341605535	7.812986148	7.796263364	8.062580227	7.896861553	8.062580227	9.067545621	7.586017704	8.722031203
75406	12.46090501	12.40138529	12.39982829	11.99670478	11.99731569	12.04114859	11.29807811	11.57043366	11.48253872
70335	13.42645007	13.40066369	13.39870561	13.16283198	13.21006334	13.23655741	12.57565874	12.98015528	12.6407032
56214	9.782904133	9.394882521	9.342635436	9.017109219	8.898367869	8.974804509	8.977514064	9.017109219	8.498417299
17873	8.3804597	7.511730939	9.812658114	7.95747041	8.731541388	8.464591095	9.270973226	9.268425915	10.46973092
13629	12.75794082	12.70288382	12.82157973	12.75284871	12.70852324	12.71175777	12.74221725	12.68862262	12.65791058
14797	11.94251945	11.913206	11.89082376	11.79275139	11.81378128	11.77817228	10.92460897	11.56587599	10.81473185
21886	6.6830518	6.809454742	6.666841304	6.666841304	6.640778185	6.673312571	6.666841304	6.666841304	6.650967091
408062	5.459356635	6.134211181	4.743366228	5.28511694	5.522099845	5.321166694	4.570693257	5.000385859	4.935877389
50493	9.161684918	9.277024929	9.265359997	9.262032039	9.217135078	9.301790277	8.809807002	9.560449704	9.304321593
66341	4.393327492	4.627741818	4.938972436	4.582928525	4.50897636	4.421095045	5.627050727	5.207111982	4.745765977
58250	6.237443117	6.564627913	6.394289955	6.151475352	6.11463829	6.320562831	6.945174722	6.720394553	7.259317615
28109	7.550540582	7.550540582	6.779259129	7.550540582	7.301114175	7.516546596	7.555555921	8.417065326	8.295932817
71137	7.240193447	6.942906992	5.977289166	5.970225513	5.970225513	5.873158619	5.666505793	5.768802864	5.696205674
103266	7.63368692	7.751298156	7.648298033	7.648298033	7.648298033	7.567949559	7.648298033	7.846801936	7.537995568
103136	8.495135028	8.93859251	8.209135519	8.479742679	8.347965448	8.161765791	8.331385722	8.511485048	8.606686147
21859	8.743855089	8.319457696	9.369837988	8.358565673	8.200327104	7.712511315	8.367785102	7.562086606	8.38268484
18478	12.75260169	12.8113894	12.86267753	12.79655472	12.65064588	12.64693287	11.56130156	11.7592097	12.27774727
16000	12.27883613	12.47917473	12.27263976	12.2425599	12.39357976	12.40252541	11.8807962	12.25005567	12.04179414
75089	9.657138203	9.830711599	9.743642216	9.51582038	9.509664799	9.51582038	8.941761697	9.226353572	9.446534859
67454	6.835817702	7.003780168	6.705541847	6.864049911	6.963285453	6.904959906	7.524907775	7.519165645	7.004252979
